who,pro_com,selectedhospitalemp,selectedhospital,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
12538,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12539,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12540,48024,60,58,false,0,50,-10,0,10,false,0,0,false
12541,48024,60,48,false,0,50,-10,0,10,false,0,0,false
12542,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12543,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12544,48024,60,50,false,0,50,-10,0,10,false,0,0,false
12545,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12546,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12547,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12548,48024,60,63,false,0,50,-10,0,10,false,0,0,false
12549,48024,60,50,false,0,50,-10,0,10,false,0,0,false
12550,48024,60,61,false,0,50,-10,0,10,false,0,0,false
12551,48024,60,58,false,0,50,-10,0,10,false,0,0,false
12552,48024,60,58,false,0,50,-10,0,10,false,0,0,false
12553,48024,60,63,false,0,50,-10,0,10,false,0,0,false
12554,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12555,48024,60,48,false,0,50,-10,0,10,false,0,0,false
12556,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12557,48024,60,50,false,0,50,-10,0,10,false,0,0,false
12558,48024,60,48,false,0,50,-10,0,10,false,0,0,false
12559,48024,60,63,false,0,50,-10,0,10,false,0,0,false
12560,48024,60,50,false,0,50,-10,0,10,false,0,0,false
12561,48024,60,63,false,0,50,-10,0,10,false,0,0,false
12562,48024,60,48,false,0,50,-10,0,10,false,0,0,false
12563,48024,60,58,false,0,50,-10,0,10,false,0,0,false
12564,48024,60,58,false,0,50,-10,0,10,false,0,0,false
12565,48024,60,63,false,0,50,-10,0,10,false,0,0,false
12566,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12567,48024,60,61,false,0,50,-10,0,10,false,0,0,false
12568,48024,60,63,false,0,50,-10,0,10,false,0,0,false
12569,48024,60,48,false,0,50,-10,0,10,false,0,0,false
12570,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12571,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12572,48024,60,60,false,0,50,-10,0,10,false,0,0,false
12573,48024,60,63,false,0,50,-10,0,10,false,0,0,false
12574,48024,60,63,false,0,50,-10,0,10,false,0,0,false
12575,48024,60,50,false,0,50,-10,0,10,false,0,0,false
12576,48027,60,48,false,0,50,-10,0,10,false,0,0,false
12577,48028,60,60,false,0,50,-10,0,10,false,0,0,false
12578,48028,60,61,false,0,50,-10,0,10,false,0,0,false
12579,48028,60,61,false,0,50,-10,0,10,false,0,0,false
12580,48028,60,63,false,0,50,-10,0,10,false,0,0,false
12581,48028,60,50,false,0,50,-10,0,10,false,0,0,false
12582,48028,60,63,false,0,50,-10,0,10,false,0,0,false
12583,48028,60,60,false,0,50,-10,0,10,false,0,0,false
12584,48028,60,48,false,0,50,-10,0,10,false,0,0,false
12585,48028,60,48,false,0,50,-10,0,10,false,0,0,false
12586,48028,60,48,false,0,50,-10,0,10,false,0,0,false
12587,48028,60,50,false,0,50,-10,0,10,false,0,0,false
12588,48028,60,58,false,0,50,-10,0,10,false,0,0,false
12589,48028,60,63,false,0,50,-10,0,10,false,0,0,false
12590,48028,60,61,false,0,50,-10,0,10,false,0,0,false
12591,48028,60,63,false,0,50,-10,0,10,false,0,0,false
12592,48030,60,60,false,0,50,-10,0,10,false,0,0,false
12593,48030,60,61,false,0,50,-10,0,10,false,0,0,false
12594,48030,60,48,false,0,50,-10,0,10,false,0,0,false
12595,48030,60,50,false,0,50,-10,0,10,false,0,0,false
12596,48030,60,61,false,0,50,-10,0,10,false,0,0,false
12597,48030,60,48,false,0,50,-10,0,10,false,0,0,false
12598,48030,60,50,false,0,50,-10,0,10,false,0,0,false
12599,48030,60,58,false,0,50,-10,0,10,false,0,0,false
12600,48030,60,60,false,0,50,-10,0,10,false,0,0,false
12601,48030,60,60,false,0,50,-10,0,10,false,0,0,false
12602,48030,60,61,false,0,50,-10,0,10,false,0,0,false
12603,48030,60,60,false,0,50,-10,0,10,false,0,0,false
12604,48030,60,63,false,0,50,-10,0,10,false,0,0,false
12605,48030,60,50,false,0,50,-10,0,10,false,0,0,false
12606,48030,60,48,false,0,50,-10,0,10,false,0,0,false
12607,48030,60,50,false,0,50,-10,0,10,false,0,0,false
12608,48030,60,58,false,0,50,-10,0,10,false,0,0,false
12609,48030,60,58,false,0,50,-10,0,10,false,0,0,false
12610,48030,60,50,false,0,50,-10,0,10,false,0,0,false
12611,48030,60,61,false,0,50,-10,0,10,false,0,0,false
12612,48030,60,48,false,0,50,-10,0,10,false,0,0,false
12613,48030,60,64,false,0,50,-10,0,10,false,0,0,false
12614,48030,60,50,false,0,50,-10,0,10,false,0,0,false
12615,48030,60,58,false,0,50,-10,0,10,false,0,0,false
12616,48030,60,58,false,0,50,-10,0,10,false,0,0,false
12617,48030,60,50,false,0,50,-10,0,10,false,0,0,false
12618,48030,60,61,false,0,50,-10,0,10,false,0,0,false
12619,48032,60,60,false,0,50,-10,0,10,false,0,0,false
12620,48032,60,48,false,0,50,-10,0,10,false,0,0,false
12621,48032,60,60,false,0,50,-10,0,10,false,0,0,false
12622,48033,60,55,false,0,50,-10,0,10,false,0,0,false
12623,48033,60,50,false,0,50,-10,0,10,false,0,0,false
12624,48033,60,48,false,0,50,-10,0,10,false,0,0,false
12625,48033,60,48,false,0,50,-10,0,10,false,0,0,false
12626,48033,60,50,false,0,50,-10,0,10,false,0,0,false
12627,48033,60,60,false,0,50,-10,0,10,false,0,0,false
12628,48033,60,48,false,0,50,-10,0,10,false,0,0,false
12629,48033,60,61,false,0,50,-10,0,10,false,0,0,false
12630,48033,60,48,false,0,50,-10,0,10,false,0,0,false
12631,48033,60,60,false,0,50,-10,0,10,false,0,0,false
12632,48033,60,63,false,0,50,-10,0,10,false,0,0,false
12633,48033,60,58,false,0,50,-10,0,10,false,0,0,false
12634,48033,60,63,false,0,50,-10,0,10,false,0,0,false
12635,48033,60,48,false,0,50,-10,0,10,false,0,0,false
12636,48033,60,50,false,0,50,-10,0,10,false,0,0,false
12637,48033,60,48,false,0,50,-10,0,10,false,0,0,false
12638,48035,60,58,false,0,50,-10,0,10,false,0,0,false
12639,48035,60,48,false,0,50,-10,0,10,false,0,0,false
12640,48035,60,50,false,0,50,-10,0,10,false,0,0,false
12641,48035,60,63,false,0,50,-10,0,10,false,0,0,false
12642,48035,60,50,false,0,50,-10,0,10,false,0,0,false
12643,48035,60,60,false,0,50,-10,0,10,false,0,0,false
12644,48036,60,61,false,0,50,-10,0,10,false,0,0,false
12645,48036,60,50,false,0,50,-10,0,10,false,0,0,false
12646,48036,60,60,false,0,50,-10,0,10,false,0,0,false
12647,48036,60,61,false,0,50,-10,0,10,false,0,0,false
12648,48036,60,60,false,0,50,-10,0,10,false,0,0,false
12649,48036,60,60,false,0,50,-10,0,10,false,0,0,false
12650,48037,60,50,false,0,50,-10,0,10,false,0,0,false
12651,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12652,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12653,48038,60,48,false,0,50,-10,0,10,false,0,0,false
12654,48038,60,48,false,0,50,-10,0,10,false,0,0,false
12655,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12656,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12657,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12658,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12659,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12660,48038,60,61,false,0,50,-10,0,10,false,0,0,false
12661,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12662,48038,60,48,false,0,50,-10,0,10,false,0,0,false
12663,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12664,48038,60,48,false,0,50,-10,0,10,false,0,0,false
12665,48038,60,48,false,0,50,-10,0,10,false,0,0,false
12666,48038,60,48,false,0,50,-10,0,10,false,0,0,false
12667,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12668,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12669,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12670,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12671,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12672,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12673,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12674,48038,60,61,false,0,50,-10,0,10,false,0,0,false
12675,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12676,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12677,48038,60,61,false,0,50,-10,0,10,false,0,0,false
12678,48038,60,64,false,0,50,-10,0,10,false,0,0,false
12679,48038,60,61,false,0,50,-10,0,10,false,0,0,false
12680,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12681,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12682,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12683,48038,60,48,false,0,50,-10,0,10,false,0,0,false
12684,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12685,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12686,48038,60,63,false,0,50,-10,0,10,false,0,0,false
12687,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12688,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12689,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12690,48038,60,60,false,0,50,-10,0,10,false,0,0,false
12691,48038,60,61,false,0,50,-10,0,10,false,0,0,false
12692,48038,60,50,false,0,50,-10,0,10,false,0,0,false
12693,48038,60,48,false,0,50,-10,0,10,false,0,0,false
12694,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12695,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12696,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12697,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12698,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12699,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12700,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12701,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12702,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12703,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12704,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12705,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12706,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12707,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12708,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12709,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12710,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12711,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12712,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12713,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12714,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12715,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12716,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12717,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12718,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12719,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12720,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12721,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12722,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12723,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12724,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12725,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12726,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12727,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12728,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12729,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12730,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12731,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12732,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12733,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12734,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12735,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12736,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12737,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12738,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12739,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12740,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12741,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12742,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12743,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12744,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12745,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12746,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12747,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12748,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12749,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12750,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12751,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12752,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12753,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12754,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12755,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12756,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12757,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12758,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12759,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12760,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12761,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12762,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12763,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12764,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12765,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12766,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12767,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12768,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12769,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12770,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12771,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12772,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12773,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12774,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12775,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12776,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12777,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12778,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12779,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12780,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12781,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12782,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12783,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12784,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12785,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12786,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12787,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12788,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12789,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12790,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12791,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12792,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12793,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12794,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12795,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12796,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12797,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12798,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12799,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12800,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12801,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12802,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12803,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12804,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12805,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12806,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12807,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12808,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12809,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12810,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12811,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12812,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12813,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12814,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12815,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12816,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12817,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12818,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12819,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12820,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12821,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12822,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12823,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12824,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12825,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12826,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12827,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12828,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12829,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12830,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12831,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12832,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12833,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12834,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12835,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12836,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12837,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12838,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12839,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12840,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12841,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12842,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12843,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12844,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12845,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12846,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12847,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12848,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12849,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12850,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12851,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12852,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12853,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12854,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12855,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12856,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12857,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12858,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12859,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12860,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12861,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12862,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12863,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12864,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12865,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12866,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12867,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12868,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12869,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12870,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12871,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12872,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12873,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12874,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12875,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12876,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12877,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12878,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12879,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12880,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12881,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12882,48041,60,48,false,0,50,-10,0,10,false,0,0,false
12883,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12884,48041,60,58,false,0,50,-10,0,10,false,0,0,false
12885,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12886,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12887,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12888,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12889,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12890,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12891,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12892,48041,60,50,false,0,50,-10,0,10,false,0,0,false
12893,48041,60,63,false,0,50,-10,0,10,false,0,0,false
12894,48041,60,60,false,0,50,-10,0,10,false,0,0,false
12895,48041,60,61,false,0,50,-10,0,10,false,0,0,false
12896,48043,60,58,false,0,50,-10,0,10,false,0,0,false
12897,48043,60,48,false,0,50,-10,0,10,false,0,0,false
12898,48043,60,61,false,0,50,-10,0,10,false,0,0,false
12899,48043,60,58,false,0,50,-10,0,10,false,0,0,false
12900,48043,60,48,false,0,50,-10,0,10,false,0,0,false
12901,48043,60,50,false,0,50,-10,0,10,false,0,0,false
12902,48043,60,48,false,0,50,-10,0,10,false,0,0,false
12903,48043,60,60,false,0,50,-10,0,10,false,0,0,false
12904,48043,60,63,false,0,50,-10,0,10,false,0,0,false
12905,48043,60,50,false,0,50,-10,0,10,false,0,0,false
12906,48043,60,50,false,0,50,-10,0,10,false,0,0,false
12907,48043,60,60,false,0,50,-10,0,10,false,0,0,false
12908,48043,60,50,false,0,50,-10,0,10,false,0,0,false
12909,48043,60,58,false,0,50,-10,0,10,false,0,0,false
12910,48043,60,63,false,0,50,-10,0,10,false,0,0,false
12911,48043,60,48,false,0,50,-10,0,10,false,0,0,false
12912,48043,60,50,false,0,50,-10,0,10,false,0,0,false
12913,48043,60,50,false,0,50,-10,0,10,false,0,0,false
12914,48043,60,63,false,0,50,-10,0,10,false,0,0,false
12915,48043,60,61,false,0,50,-10,0,10,false,0,0,false
12916,48043,60,61,false,0,50,-10,0,10,false,0,0,false
12917,48043,60,60,false,0,50,-10,0,10,false,0,0,false
12918,48043,60,48,false,0,50,-10,0,10,false,0,0,false
12919,48043,60,61,false,0,50,-10,0,10,false,0,0,false
12920,48043,60,63,false,0,50,-10,0,10,false,0,0,false
12921,48043,60,60,false,0,50,-10,0,10,false,0,0,false
12922,48043,60,61,false,0,50,-10,0,10,false,0,0,false
12923,48043,60,48,false,0,50,-10,0,10,false,0,0,false
12924,48043,60,61,false,0,50,-10,0,10,false,0,0,false
12925,48043,60,58,false,0,50,-10,0,10,false,0,0,false
12926,48043,60,60,false,0,50,-10,0,10,false,0,0,false
12927,48043,60,63,false,0,50,-10,0,10,false,0,0,false
12928,48043,60,61,false,0,50,-10,0,10,false,0,0,false
12929,48044,60,48,false,0,50,-10,0,10,false,0,0,false
12930,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12931,48044,60,50,false,0,50,-10,0,10,false,0,0,false
12932,48044,60,48,false,0,50,-10,0,10,false,0,0,false
12933,48044,60,50,false,0,50,-10,0,10,false,0,0,false
12934,48044,60,50,false,0,50,-10,0,10,false,0,0,false
12935,48044,60,48,false,0,50,-10,0,10,false,0,0,false
12936,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12937,48044,60,58,false,0,50,-10,0,10,false,0,0,false
12938,48044,60,63,false,0,50,-10,0,10,false,0,0,false
12939,48044,60,50,false,0,50,-10,0,10,false,0,0,false
12940,48044,60,48,false,0,50,-10,0,10,false,0,0,false
12941,48044,60,48,false,0,50,-10,0,10,false,0,0,false
12942,48044,60,60,false,0,50,-10,0,10,false,0,0,false
12943,48044,60,63,false,0,50,-10,0,10,false,0,0,false
12944,48044,60,63,false,0,50,-10,0,10,false,0,0,false
12945,48044,60,48,false,0,50,-10,0,10,false,0,0,false
12946,48044,60,48,false,0,50,-10,0,10,false,0,0,false
12947,48044,60,60,false,0,50,-10,0,10,false,0,0,false
12948,48044,60,58,false,0,50,-10,0,10,false,0,0,false
12949,48044,60,60,false,0,50,-10,0,10,false,0,0,false
12950,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12951,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12952,48044,60,58,false,0,50,-10,0,10,false,0,0,false
12953,48044,60,60,false,0,50,-10,0,10,false,0,0,false
12954,48044,60,60,false,0,50,-10,0,10,false,0,0,false
12955,48044,60,50,false,0,50,-10,0,10,false,0,0,false
12956,48044,60,48,false,0,50,-10,0,10,false,0,0,false
12957,48044,60,50,false,0,50,-10,0,10,false,0,0,false
12958,48044,60,60,false,0,50,-10,0,10,false,0,0,false
12959,48044,60,50,false,0,50,-10,0,10,false,0,0,false
12960,48044,60,63,false,0,50,-10,0,10,false,0,0,false
12961,48044,60,60,false,0,50,-10,0,10,false,0,0,false
12962,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12963,48044,60,63,false,0,50,-10,0,10,false,0,0,false
12964,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12965,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12966,48044,60,63,false,0,50,-10,0,10,false,0,0,false
12967,48044,60,58,false,0,50,-10,0,10,false,0,0,false
12968,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12969,48044,60,61,false,0,50,-10,0,10,false,0,0,false
12970,48044,60,63,false,0,50,-10,0,10,false,0,0,false
12971,48046,60,60,false,0,50,-10,0,10,false,0,0,false
12972,48046,60,60,false,0,50,-10,0,10,false,0,0,false
12973,48049,60,63,false,0,50,-10,0,10,false,0,0,false
12974,48049,60,61,false,0,50,-10,0,10,false,0,0,false
12975,48049,60,60,false,0,50,-10,0,10,false,0,0,false
12976,48049,60,48,false,0,50,-10,0,10,false,0,0,false
12977,48049,60,60,false,0,50,-10,0,10,false,0,0,false
12978,48050,60,61,false,0,50,-10,0,10,false,0,0,false
12979,48052,60,58,false,0,50,-10,0,10,false,0,0,false
12980,48052,60,50,false,0,50,-10,0,10,false,0,0,false
12981,48052,60,50,false,0,50,-10,0,10,false,0,0,false
12982,48052,60,50,false,0,50,-10,0,10,false,0,0,false
12983,48052,60,48,false,0,50,-10,0,10,false,0,0,false
12984,48052,60,50,false,0,50,-10,0,10,false,0,0,false
12985,48052,60,50,false,0,50,-10,0,10,false,0,0,false
