who,pro_com,selectedhospitalemp,selectedhospital
14801,47017,61,63
14802,47017,61,61
14803,47017,61,61
14804,47017,61,63
14805,47017,61,61
14806,47017,61,61
14807,47017,61,61
14808,47017,61,61
14809,47017,61,61
14810,47017,61,63
14811,47017,61,61
14812,47017,61,61
14813,47017,61,61
14814,47017,61,61
14815,47017,61,61
14816,47017,61,61
14817,47017,61,61
14818,47017,61,63
14819,47017,61,63
14820,47017,61,63
14821,47017,61,63
14822,47017,61,61
14823,47017,61,63
14824,47017,61,61
14825,47017,61,63
14826,47017,61,61
14827,47017,61,63
14828,47017,61,63
14829,47017,61,63
14830,47017,61,63
14831,47017,61,63
14832,47020,61,63
14833,47020,61,63
14834,47020,61,63
14835,47020,61,63
14836,47020,61,63
14837,47020,61,63
14838,47020,61,63
14839,47020,61,63
14840,47020,61,63
14841,47020,61,63
14842,47020,61,63
14843,47020,61,63
14844,47020,61,63
14845,47020,61,63
14846,47020,61,63
14847,47020,61,63
14848,47020,61,63
14849,47020,61,63
14850,47020,61,63
14851,47021,61,69
14852,47021,61,69
14853,47021,61,69
14854,47022,61,69
14855,47022,61,69
14856,47022,61,69
14857,47024,61,63
14858,47024,61,63
14859,47024,61,63
14860,47024,61,63
14861,47024,61,63
14862,52003,61,52
14863,52028,61,55
14864,48005,62,61
14865,48010,62,64
14866,48011,62,64
14867,48017,62,54
14868,48017,62,54
14869,53009,62,53
14870,53009,62,53
14871,53009,62,53
14872,53009,62,53
14873,53009,62,53
14874,53009,62,53
14875,53009,62,53
14876,53009,62,53
14877,53009,62,53
14878,53009,62,53
14879,53009,62,53
14880,53009,62,53
14881,53009,62,53
14882,53009,62,53
14883,53009,62,53
14884,53009,62,53
14885,53009,62,53
14886,53009,62,53
14887,53009,62,53
14888,53009,62,53
14889,53009,62,53
14890,53009,62,53
14891,53009,62,53
14892,53009,62,53
14893,53009,62,53
14894,53009,62,53
14895,53009,62,53
14896,53010,62,53
14897,53010,62,53
14898,53010,62,53
14899,53010,62,53
14900,53010,62,53
14901,53010,62,53
14902,53010,62,53
14903,53010,62,53
14904,53015,62,53
14905,53015,62,53
14906,53015,62,53
14907,53015,62,53
14908,53015,62,53
14909,53024,62,53
14910,53024,62,53
14911,53024,62,53
14912,53024,62,53
14913,53024,62,53
14914,53027,62,53
14915,49001,62,62
14916,49001,62,62
14917,49001,62,59
14918,49001,62,62
14919,49001,62,59
14920,49001,62,62
14921,49001,62,59
14922,49001,62,62
14923,49001,62,59
14924,49001,62,62
14925,49001,62,59
14926,49001,62,62
14927,49001,62,59
14928,49001,62,62
14929,49001,62,59
14930,49001,62,62
14931,49001,62,62
14932,49001,62,62
14933,49001,62,59
14934,49001,62,62
14935,49001,62,62
14936,49002,62,53
14937,49002,62,53
14938,49002,62,53
14939,49002,62,53
14940,49002,62,53
14941,49002,62,53
14942,49002,62,53
14943,49002,62,53
14944,49002,62,53
14945,49002,62,53
14946,49002,62,53
14947,49002,62,53
14948,49002,62,53
14949,49002,62,53
14950,49002,62,53
14951,49002,62,53
14952,49002,62,53
14953,49002,62,53
14954,49002,62,53
14955,49002,62,53
14956,49002,62,53
14957,49002,62,53
14958,49002,62,53
14959,49002,62,53
14960,49002,62,53
14961,49002,62,53
14962,49002,62,53
14963,49002,62,53
14964,49002,62,53
14965,49002,62,53
14966,49002,62,53
14967,49002,62,53
14968,49002,62,53
14969,49002,62,53
14970,49002,62,53
14971,49002,62,53
14972,49004,62,68
14973,49006,62,59
14974,49006,62,62
14975,49006,62,62
14976,49006,62,62
14977,49006,62,62
14978,49006,62,62
14979,49006,62,59
14980,49006,62,59
14981,49006,62,62
14982,49006,62,62
14983,49006,62,62
14984,49006,62,59
14985,49006,62,59
14986,49006,62,62
14987,49006,62,62
14988,49006,62,59
14989,49006,62,59
14990,49006,62,59
14991,49006,62,59
14992,49006,62,62
14993,49006,62,59
14994,49006,62,62
14995,49006,62,59
14996,49006,62,62
14997,49006,62,62
14998,49006,62,59
14999,49006,62,62
15000,49006,62,62
15001,49006,62,62
15002,49006,62,59
15003,49006,62,59
15004,49006,62,62
15005,49007,62,59
15006,49007,62,59
15007,49007,62,59
15008,49007,62,62
15009,49007,62,59
15010,49007,62,62
15011,49007,62,62
15012,49007,62,62
15013,49007,62,62
15014,49007,62,62
15015,49007,62,62
15016,49007,62,62
15017,49007,62,62
15018,49007,62,62
15019,49007,62,62
15020,49007,62,62
15021,49007,62,59
15022,49007,62,62
15023,49007,62,59
15024,49007,62,62
15025,49007,62,62
15026,49007,62,62
15027,49007,62,59
15028,49007,62,59
15029,49007,62,59
15030,49007,62,62
15031,49007,62,62
15032,49007,62,62
15033,49007,62,59
15034,49007,62,62
15035,49007,62,59
15036,49007,62,59
15037,49007,62,62
15038,49007,62,59
15039,49007,62,62
15040,49007,62,59
15041,49007,62,59
15042,49007,62,59
15043,49007,62,62
15044,49007,62,59
15045,49007,62,59
15046,49007,62,59
15047,49007,62,59
15048,49007,62,62
15049,49007,62,59
15050,49007,62,59
15051,49007,62,59
15052,49007,62,62
15053,49007,62,62
15054,49007,62,59
15055,49007,62,59
15056,49007,62,59
15057,49007,62,59
15058,49007,62,59
15059,49007,62,59
15060,49007,62,59
15061,49007,62,62
15062,49007,62,62
15063,49007,62,59
15064,49007,62,59
15065,49007,62,62
15066,49007,62,62
15067,49007,62,59
15068,49007,62,59
15069,49007,62,59
15070,49007,62,62
15071,49007,62,59
15072,49007,62,59
15073,49007,62,59
15074,49007,62,59
15075,49007,62,59
15076,49007,62,59
15077,49007,62,59
15078,49007,62,62
15079,49007,62,59
15080,49007,62,62
15081,49007,62,62
15082,49007,62,62
15083,49007,62,59
15084,49007,62,62
15085,49007,62,62
15086,49007,62,59
15087,49007,62,62
15088,49007,62,59
15089,49007,62,62
15090,49007,62,59
15091,49007,62,59
15092,49007,62,62
15093,49007,62,62
15094,49007,62,59
15095,49007,62,62
15096,49007,62,59
15097,49007,62,62
15098,49007,62,59
15099,49007,62,62
15100,49007,62,59
15101,49007,62,59
15102,49007,62,62
15103,49007,62,59
15104,49007,62,59
15105,49007,62,59
15106,49007,62,59
15107,49007,62,59
15108,49007,62,59
15109,49007,62,59
15110,49007,62,59
15111,49007,62,59
15112,49007,62,59
15113,49007,62,59
15114,49007,62,59
15115,49007,62,59
15116,49007,62,59
15117,49007,62,62
15118,49007,62,59
15119,49007,62,62
15120,49007,62,59
15121,49007,62,62
15122,49007,62,62
15123,49007,62,59
15124,49007,62,62
15125,49007,62,59
15126,49007,62,59
15127,49007,62,62
15128,49007,62,62
15129,49007,62,62
15130,49007,62,59
15131,49007,62,62
15132,49007,62,59
15133,49007,62,62
15134,49007,62,62
15135,49007,62,62
15136,49008,62,59
15137,49008,62,62
15138,49008,62,59
15139,49009,62,62
15140,49009,62,62
15141,49009,62,59
15142,49009,62,62
15143,49009,62,62
15144,49009,62,62
15145,49009,62,62
15146,49009,62,62
15147,49009,62,62
15148,49009,62,59
15149,49011,62,68
15150,49012,62,68
15151,49012,62,68
15152,49012,62,68
15153,49012,62,68
15154,49012,62,68
15155,49012,62,68
15156,49012,62,68
15157,49012,62,68
15158,49012,62,68
15159,49012,62,68
15160,49012,62,68
15161,49012,62,68
15162,49012,62,68
15163,49012,62,68
15164,49012,62,68
15165,49012,62,68
15166,49012,62,68
15167,49012,62,68
15168,49012,62,68
15169,49012,62,68
15170,49012,62,68
15171,49012,62,68
15172,49012,62,68
15173,49012,62,68
15174,49012,62,68
15175,49012,62,68
15176,49012,62,68
15177,49012,62,68
15178,49012,62,68
15179,49012,62,68
15180,49012,62,68
15181,49012,62,68
15182,49012,62,68
15183,49012,62,68
15184,49012,62,68
15185,49012,62,68
15186,49012,62,68
15187,49012,62,68
15188,49012,62,68
15189,49012,62,68
15190,49012,62,68
15191,49012,62,68
15192,49012,62,68
15193,49012,62,68
15194,49012,62,68
15195,49012,62,68
15196,49012,62,68
15197,49012,62,68
15198,49012,62,68
15199,49012,62,68
15200,49012,62,68
15201,49012,62,68
15202,49012,62,68
15203,49012,62,68
15204,49012,62,68
15205,49012,62,68
15206,49012,62,68
15207,49012,62,68
15208,49012,62,68
15209,49012,62,68
15210,49012,62,68
15211,49012,62,68
15212,49012,62,68
15213,49012,62,68
15214,49012,62,68
15215,49012,62,68
15216,49012,62,68
15217,49012,62,68
15218,49012,62,68
15219,49012,62,68
15220,49012,62,68
15221,49012,62,68
15222,49012,62,68
15223,49012,62,68
15224,49012,62,68
15225,49012,62,68
15226,49012,62,68
15227,49012,62,68
15228,49012,62,68
15229,49012,62,68
15230,49012,62,68
15231,49012,62,68
15232,49012,62,68
15233,49012,62,68
15234,49012,62,68
15235,49012,62,68
15236,49012,62,68
15237,49012,62,68
15238,49012,62,68
15239,49012,62,68
15240,49012,62,68
15241,49012,62,68
15242,49017,62,62
15243,49017,62,62
15244,49017,62,59
15245,49017,62,59
15246,49017,62,59
15247,49017,62,59
15248,49017,62,59
15249,49017,62,62
15250,49017,62,62
15251,49017,62,62
15252,49017,62,59
15253,49017,62,62
15254,49017,62,59
15255,49017,62,62
15256,49017,62,59
15257,49017,62,62
15258,49017,62,59
15259,49017,62,59
15260,49017,62,62
15261,49017,62,62
15262,49017,62,62
15263,49017,62,62
15264,49017,62,62
15265,49017,62,59
15266,49017,62,62
15267,49017,62,59
15268,49017,62,62
15269,49017,62,59
15270,49017,62,59
15271,49017,62,59
15272,49017,62,62
15273,49017,62,59
15274,49017,62,59
15275,49017,62,62
15276,49017,62,62
15277,49017,62,59
15278,49017,62,59
15279,49017,62,59
15280,49017,62,59
15281,49017,62,62
15282,49017,62,62
15283,49017,62,59
15284,49017,62,62
15285,49017,62,59
15286,49017,62,62
15287,49017,62,59
15288,49017,62,59
15289,49017,62,59
15290,49017,62,59
15291,49017,62,62
15292,49017,62,59
15293,49017,62,59
15294,49017,62,59
15295,49017,62,59
15296,49017,62,59
15297,49017,62,62
15298,49017,62,59
15299,49017,62,59
15300,49017,62,62
15301,49017,62,59
15302,49017,62,62
15303,49017,62,62
15304,49017,62,59
15305,49017,62,59
15306,49017,62,62
15307,49017,62,59
15308,49017,62,62
15309,49017,62,59
15310,49017,62,59
15311,49017,62,62
15312,49017,62,59
15313,49017,62,59
15314,49017,62,59
15315,49017,62,59
15316,49017,62,62
15317,49017,62,62
15318,49017,62,59
15319,49017,62,59
15320,49017,62,62
15321,49017,62,59
15322,49017,62,59
15323,49017,62,59
15324,49017,62,62
15325,49017,62,62
15326,49017,62,59
15327,49017,62,62
15328,49017,62,59
15329,49017,62,62
15330,49017,62,59
15331,49017,62,62
15332,49017,62,62
15333,49017,62,59
15334,49017,62,59
15335,49017,62,59
15336,49017,62,62
15337,49017,62,62
15338,49017,62,62
15339,49017,62,59
15340,49017,62,62
15341,49017,62,62
15342,49017,62,59
15343,49017,62,59
15344,49017,62,59
15345,49017,62,59
15346,49017,62,59
15347,49018,62,59
15348,49018,62,62
15349,49018,62,59
15350,49018,62,62
15351,49018,62,59
15352,49018,62,59
15353,49018,62,59
15354,49018,62,59
15355,49018,62,59
15356,49018,62,62
15357,49018,62,62
15358,49018,62,59
15359,49018,62,62
15360,49018,62,59
15361,49018,62,59
15362,49018,62,59
15363,49018,62,59
15364,49018,62,59
15365,49019,62,59
15366,49020,62,53
15367,49020,62,53
15368,49020,62,53
15369,49020,62,53
15370,49020,62,53
15371,46017,62,69
15372,50006,62,62
15373,50006,62,59
15374,50006,62,59
15375,50006,62,59
15376,50006,62,62
15377,50008,62,65
15378,50010,62,59
15379,50010,62,59
15380,50010,62,59
15381,50010,62,59
15382,50010,62,59
15383,50010,62,59
15384,50010,62,62
15385,50010,62,59
15386,50010,62,59
15387,50010,62,59
15388,50011,62,55
15389,50011,62,55
15390,50011,62,55
15391,50011,62,55
15392,50011,62,55
15393,50011,62,55
15394,50011,62,55
15395,50015,62,62
15396,50015,62,62
15397,50016,62,65
15398,50019,62,65
15399,50019,62,65
15400,50020,62,59
15401,50020,62,62
15402,50020,62,59
15403,50020,62,62
15404,50020,62,62
15405,50020,62,62
15406,50020,62,62
15407,50020,62,62
15408,50020,62,62
15409,50020,62,62
15410,50020,62,59
15411,50020,62,62
15412,50021,62,53
15413,50021,62,53
15414,50021,62,53
15415,50021,62,53
15416,50021,62,53
15417,50021,62,53
15418,50021,62,53
15419,50027,62,55
15420,50027,62,55
15421,50027,62,55
15422,50027,62,55
15423,50027,62,55
15424,50027,62,55
15425,50027,62,55
15426,50027,62,55
15427,50027,62,55
15428,50027,62,55
15429,50027,62,55
15430,50027,62,55
15431,50027,62,55
15432,50030,62,59
15433,50030,62,62
15434,50030,62,62
15435,50030,62,59
15436,50030,62,59
15437,50030,62,62
15438,50030,62,62
15439,50030,62,59
15440,50030,62,59
15441,50034,62,65
15442,50034,62,65
15443,50039,62,55
15444,50039,62,55
15445,50039,62,55
15446,50039,62,55
15447,50039,62,55
15448,50039,62,55
15449,50039,62,55
15450,50039,62,55
15451,50039,62,55
15452,47024,62,63
15453,48005,63,61
15454,48006,63,50
15455,48010,63,64
15456,48010,63,64
15457,48011,63,64
15458,48014,63,64
15459,48014,63,64
15460,48019,63,64
15461,48019,63,64
15462,48030,63,64
15463,48041,63,54
15464,48050,63,64
15465,53024,63,53
15466,49011,63,68
15467,49017,63,62
15468,49017,63,62
15469,46001,63,69
15470,46001,63,69
15471,46001,63,69
15472,46001,63,69
15473,46005,63,66
15474,46005,63,66
15475,46007,63,69
15476,46009,63,71
15477,46010,63,71
15478,46011,63,71
15479,46017,63,69
15480,46021,63,69
15481,46021,63,69
15482,46021,63,69
15483,46021,63,69
15484,46024,63,66
15485,46033,63,66
15486,46033,63,66
15487,50001,63,65
15488,50009,63,65
15489,50009,63,65
15490,50009,63,65
15491,50022,63,65
15492,50029,63,65
15493,50032,63,64
15494,50032,63,64
15495,50032,63,64
15496,50032,63,64
15497,50035,63,65
15498,100003,63,63
15499,100004,63,61
15500,100005,63,61
15501,100005,63,61
15502,100005,63,61
15503,47002,63,61
15504,47002,63,61
15505,47002,63,61
15506,47002,63,61
15507,47002,63,61
15508,47002,63,61
15509,47002,63,61
15510,47002,63,61
15511,47002,63,61
15512,47002,63,61
15513,47002,63,61
15514,47002,63,61
15515,47002,63,61
15516,47002,63,61
15517,47002,63,61
15518,47002,63,61
15519,47002,63,61
15520,47002,63,61
15521,47002,63,61
15522,47002,63,61
15523,47002,63,61
15524,47002,63,61
15525,47002,63,61
15526,47002,63,61
15527,47002,63,61
15528,47002,63,61
15529,47002,63,61
15530,47002,63,61
15531,47002,63,61
15532,47002,63,61
15533,47002,63,61
15534,47002,63,61
15535,47002,63,61
15536,47002,63,61
15537,47002,63,61
15538,47002,63,61
15539,47002,63,61
15540,47002,63,61
15541,47002,63,61
15542,47002,63,61
15543,47002,63,61
15544,47002,63,61
15545,47003,63,69
15546,47003,63,69
15547,47003,63,69
15548,47003,63,69
15549,47003,63,69
15550,47003,63,69
15551,47003,63,69
15552,47003,63,69
15553,47003,63,69
15554,47003,63,69
15555,47003,63,69
15556,47003,63,69
15557,47003,63,69
15558,47003,63,69
15559,47003,63,69
15560,47003,63,69
15561,47003,63,69
15562,47003,63,69
15563,47003,63,69
15564,47005,63,64
15565,47005,63,64
15566,47005,63,64
15567,47005,63,64
15568,47005,63,64
15569,47005,63,64
15570,47005,63,64
15571,47005,63,64
15572,47005,63,64
15573,47005,63,64
15574,47005,63,64
15575,47005,63,64
15576,47005,63,64
15577,47005,63,64
15578,47005,63,64
15579,47005,63,64
15580,47006,63,64
15581,47006,63,64
15582,47006,63,64
15583,47006,63,64
15584,47006,63,64
15585,47006,63,64
15586,47006,63,64
15587,47006,63,64
15588,47006,63,64
15589,47006,63,64
15590,47006,63,64
15591,47006,63,64
15592,47006,63,64
15593,47006,63,64
15594,47006,63,64
15595,47006,63,64
15596,47006,63,64
15597,47006,63,64
15598,47006,63,64
15599,47006,63,64
15600,47006,63,64
15601,47006,63,64
15602,47006,63,64
15603,47006,63,64
15604,47007,63,63
15605,47007,63,63
15606,47007,63,63
15607,47007,63,63
15608,47007,63,63
15609,47007,63,63
15610,47007,63,63
15611,47007,63,63
15612,47007,63,63
15613,47009,63,63
15614,47009,63,63
15615,47009,63,63
15616,47009,63,63
15617,47009,63,63
15618,47009,63,63
15619,47009,63,63
15620,47009,63,63
15621,47009,63,63
15622,47009,63,63
15623,47009,63,63
15624,47009,63,63
15625,47009,63,63
15626,47009,63,63
15627,47009,63,63
15628,47009,63,63
15629,47009,63,63
15630,47009,63,63
15631,47009,63,63
15632,47009,63,63
15633,47009,63,63
15634,47009,63,63
15635,47009,63,63
15636,47009,63,63
15637,47009,63,63
15638,47009,63,63
15639,47009,63,63
15640,47009,63,63
15641,47009,63,63
15642,47009,63,63
15643,47009,63,63
15644,47009,63,63
15645,47009,63,63
15646,47009,63,63
15647,47009,63,63
15648,47009,63,63
15649,47009,63,63
15650,47009,63,63
15651,47009,63,63
15652,47009,63,63
15653,47009,63,63
15654,47009,63,63
15655,47009,63,63
15656,47009,63,63
15657,47009,63,63
15658,47009,63,63
15659,47009,63,63
15660,47009,63,63
15661,47009,63,63
15662,47009,63,63
15663,47009,63,63
15664,47009,63,63
15665,47009,63,63
15666,47009,63,63
15667,47009,63,63
15668,47009,63,63
15669,47009,63,63
15670,47009,63,63
15671,47009,63,63
15672,47009,63,63
15673,47009,63,63
15674,47009,63,63
15675,47009,63,63
15676,47009,63,63
15677,47009,63,63
15678,47009,63,63
15679,47009,63,63
15680,47009,63,63
15681,47009,63,63
15682,47009,63,63
15683,47009,63,63
15684,47009,63,63
15685,47009,63,63
15686,47009,63,63
15687,47009,63,63
15688,47009,63,63
15689,47009,63,63
15690,47009,63,63
15691,47009,63,63
15692,47009,63,63
15693,47009,63,63
15694,47009,63,63
15695,47009,63,63
15696,47009,63,63
15697,47009,63,63
15698,47009,63,63
15699,47009,63,63
15700,47009,63,63
15701,47009,63,63
15702,47009,63,63
15703,47009,63,63
15704,47009,63,63
15705,47009,63,63
15706,47009,63,63
15707,47009,63,63
15708,47009,63,63
15709,47010,63,63
15710,47010,63,63
15711,47010,63,63
15712,47010,63,63
15713,47010,63,63
15714,47010,63,63
15715,47010,63,63
15716,47010,63,63
15717,47010,63,63
15718,47010,63,63
15719,47010,63,63
15720,47010,63,63
15721,47010,63,63
15722,47010,63,63
15723,47010,63,63
15724,47010,63,63
15725,47010,63,63
15726,47010,63,63
15727,47010,63,63
15728,47010,63,63
15729,47010,63,63
15730,47011,63,63
15731,47011,63,63
15732,47011,63,63
15733,47011,63,63
15734,47011,63,63
15735,47011,63,63
15736,47011,63,63
15737,47011,63,63
15738,47011,63,63
15739,47011,63,63
15740,47011,63,63
15741,47011,63,63
15742,47011,63,63
15743,47011,63,63
15744,47011,63,63
15745,47011,63,63
15746,47011,63,63
15747,47011,63,63
15748,47011,63,63
15749,47011,63,63
15750,47011,63,63
15751,47011,63,63
15752,47011,63,63
15753,47011,63,63
15754,47011,63,63
15755,47011,63,63
15756,47011,63,63
15757,47011,63,63
15758,47011,63,63
15759,47011,63,63
15760,47011,63,63
15761,47011,63,63
15762,47011,63,63
15763,47011,63,63
15764,47011,63,63
15765,47011,63,63
15766,47011,63,63
15767,47011,63,63
15768,47011,63,63
15769,47011,63,63
15770,47011,63,63
15771,47011,63,63
15772,47011,63,63
15773,47011,63,63
15774,47011,63,63
15775,47011,63,63
15776,47011,63,63
15777,47011,63,63
15778,47011,63,63
15779,47011,63,63
15780,47011,63,63
15781,47011,63,63
15782,47011,63,63
15783,47011,63,63
15784,47011,63,63
15785,47011,63,63
15786,47011,63,63
15787,47011,63,63
15788,47011,63,63
15789,47011,63,63
15790,47011,63,63
15791,47011,63,63
15792,47011,63,63
15793,47011,63,63
15794,47011,63,63
15795,47011,63,63
15796,47011,63,63
15797,47011,63,63
15798,47011,63,63
15799,47011,63,63
15800,47011,63,63
15801,47011,63,63
15802,47011,63,63
15803,47011,63,63
15804,47011,63,63
15805,47011,63,63
15806,47011,63,63
15807,47011,63,63
15808,47011,63,63
15809,47011,63,63
15810,47011,63,63
15811,47011,63,63
15812,47011,63,63
15813,47011,63,63
15814,47012,63,69
15815,47012,63,69
15816,47012,63,69
15817,47012,63,69
15818,47012,63,69
15819,47012,63,69
15820,47012,63,69
15821,47012,63,69
15822,47012,63,69
15823,47012,63,69
15824,47012,63,69
15825,47012,63,69
15826,47012,63,69
15827,47012,63,69
15828,47012,63,69
15829,47012,63,69
15830,47012,63,69
15831,47012,63,69
15832,47012,63,69
15833,47012,63,69
15834,47012,63,69
15835,47012,63,69
15836,47012,63,69
15837,47012,63,69
15838,47012,63,69
15839,47012,63,69
15840,47012,63,69
15841,47012,63,69
15842,47012,63,69
15843,47012,63,69
15844,47012,63,69
15845,47012,63,69
15846,47012,63,69
15847,47012,63,69
15848,47012,63,69
15849,47012,63,69
15850,47012,63,69
15851,47012,63,69
15852,47012,63,69
15853,47012,63,69
15854,47012,63,69
15855,47012,63,69
15856,47012,63,69
15857,47012,63,69
15858,47012,63,69
15859,47012,63,69
15860,47012,63,69
15861,47012,63,69
15862,47012,63,69
15863,47012,63,69
15864,47012,63,69
15865,47012,63,69
15866,47012,63,69
15867,47012,63,69
15868,47012,63,69
15869,47012,63,69
15870,47012,63,69
15871,47012,63,69
15872,47012,63,69
15873,47012,63,69
15874,47012,63,69
15875,47012,63,69
15876,47012,63,69
15877,47012,63,69
15878,47013,63,63
15879,47013,63,63
15880,47013,63,63
15881,47013,63,63
15882,47013,63,63
15883,47013,63,63
15884,47013,63,63
15885,47013,63,63
15886,47013,63,63
15887,47013,63,63
15888,47013,63,63
15889,47013,63,63
15890,47013,63,63
15891,47013,63,63
15892,47013,63,63
15893,47013,63,63
15894,47013,63,63
15895,47013,63,63
15896,47013,63,63
15897,47013,63,63
15898,47013,63,63
15899,47013,63,63
15900,47013,63,63
15901,47013,63,63
15902,47014,63,63
15903,47014,63,63
15904,47014,63,63
15905,47014,63,63
15906,47014,63,63
15907,47014,63,63
15908,47014,63,63
15909,47014,63,63
15910,47014,63,63
15911,47014,63,63
15912,47014,63,63
15913,47014,63,63
15914,47014,63,63
15915,47014,63,63
15916,47014,63,63
15917,47014,63,63
15918,47014,63,63
15919,47014,63,63
15920,47014,63,63
15921,47014,63,63
15922,47014,63,63
15923,47014,63,63
15924,47014,63,63
15925,47014,63,63
15926,47014,63,63
15927,47014,63,63
15928,47014,63,63
15929,47014,63,63
15930,47014,63,63
15931,47014,63,63
15932,47014,63,63
15933,47014,63,63
15934,47014,63,63
15935,47014,63,63
15936,47014,63,63
15937,47014,63,63
15938,47014,63,63
15939,47014,63,63
15940,47014,63,63
15941,47014,63,63
15942,47014,63,63
15943,47014,63,63
15944,47014,63,63
15945,47014,63,63
15946,47014,63,63
15947,47014,63,63
15948,47014,63,63
15949,47014,63,63
15950,47014,63,63
15951,47014,63,63
15952,47014,63,63
15953,47014,63,63
15954,47014,63,63
15955,47014,63,63
15956,47014,63,63
15957,47014,63,63
15958,47014,63,63
15959,47014,63,63
15960,47014,63,63
15961,47014,63,63
15962,47014,63,63
15963,47014,63,63
15964,47014,63,63
15965,47014,63,63
15966,47014,63,63
15967,47014,63,63
15968,47014,63,63
15969,47014,63,63
15970,47014,63,63
15971,47014,63,63
15972,47014,63,63
15973,47014,63,63
15974,47014,63,63
15975,47014,63,63
15976,47014,63,63
15977,47014,63,63
15978,47014,63,63
15979,47014,63,63
15980,47014,63,63
15981,47014,63,63
15982,47014,63,63
15983,47014,63,63
15984,47014,63,63
15985,47014,63,63
15986,47014,63,63
15987,47014,63,63
15988,47014,63,63
15989,47014,63,63
15990,47014,63,63
15991,47014,63,63
15992,47014,63,63
15993,47014,63,63
15994,47014,63,63
15995,47014,63,63
15996,47014,63,63
15997,47014,63,63
15998,47014,63,63
15999,47014,63,63
16000,47014,63,63
16001,47014,63,63
16002,47014,63,63
16003,47014,63,63
16004,47014,63,63
16005,47014,63,63
16006,47014,63,63
16007,47014,63,63
16008,47014,63,63
16009,47014,63,63
16010,47014,63,63
16011,47014,63,63
16012,47014,63,63
16013,47014,63,63
16014,47014,63,63
16015,47014,63,63
16016,47014,63,63
16017,47014,63,63
16018,47014,63,63
16019,47014,63,63
16020,47014,63,63
16021,47014,63,63
16022,47014,63,63
16023,47014,63,63
16024,47014,63,63
16025,47014,63,63
16026,47014,63,63
16027,47014,63,63
16028,47014,63,63
16029,47014,63,63
16030,47014,63,63
16031,47014,63,63
16032,47014,63,63
16033,47014,63,63
16034,47014,63,63
16035,47014,63,63
16036,47014,63,63
16037,47014,63,63
16038,47014,63,63
16039,47014,63,63
16040,47014,63,63
16041,47014,63,63
16042,47014,63,63
16043,47014,63,63
16044,47014,63,63
16045,47014,63,63
16046,47014,63,63
16047,47014,63,63
16048,47014,63,63
16049,47014,63,63
16050,47014,63,63
16051,47014,63,63
16052,47014,63,63
16053,47014,63,63
16054,47014,63,63
16055,47014,63,63
16056,47014,63,63
16057,47014,63,63
16058,47014,63,63
16059,47014,63,63
16060,47014,63,63
16061,47014,63,63
16062,47014,63,63
16063,47014,63,63
16064,47014,63,63
16065,47014,63,63
16066,47014,63,63
16067,47014,63,63
16068,47014,63,63
16069,47014,63,63
16070,47014,63,63
16071,47014,63,63
16072,47014,63,63
16073,47014,63,63
16074,47014,63,63
16075,47014,63,63
16076,47014,63,63
16077,47014,63,63
16078,47014,63,63
16079,47014,63,63
16080,47014,63,63
16081,47014,63,63
16082,47014,63,63
16083,47014,63,63
16084,47014,63,63
16085,47014,63,63
16086,47014,63,63
16087,47014,63,63
16088,47014,63,63
16089,47014,63,63
16090,47014,63,63
16091,47014,63,63
16092,47014,63,63
16093,47014,63,63
16094,47014,63,63
16095,47014,63,63
16096,47014,63,63
16097,47014,63,63
16098,47014,63,63
16099,47014,63,63
16100,47014,63,63
16101,47014,63,63
16102,47014,63,63
16103,47014,63,63
16104,47014,63,63
16105,47014,63,63
16106,47014,63,63
16107,47014,63,63
16108,47014,63,63
16109,47014,63,63
16110,47014,63,63
16111,47014,63,63
16112,47014,63,63
16113,47014,63,63
16114,47014,63,63
16115,47014,63,63
16116,47014,63,63
16117,47014,63,63
16118,47014,63,63
16119,47014,63,63
16120,47014,63,63
16121,47014,63,63
16122,47014,63,63
16123,47014,63,63
16124,47014,63,63
16125,47014,63,63
16126,47014,63,63
16127,47014,63,63
16128,47014,63,63
16129,47014,63,63
16130,47014,63,63
16131,47014,63,63
16132,47014,63,63
16133,47014,63,63
16134,47014,63,63
16135,47014,63,63
16136,47014,63,63
16137,47014,63,63
16138,47014,63,63
16139,47014,63,63
16140,47014,63,63
16141,47014,63,63
16142,47014,63,63
16143,47014,63,63
16144,47014,63,63
16145,47014,63,63
16146,47014,63,63
16147,47014,63,63
16148,47014,63,63
16149,47014,63,63
16150,47014,63,63
16151,47014,63,63
16152,47014,63,63
16153,47014,63,63
16154,47014,63,63
16155,47014,63,63
16156,47014,63,63
16157,47014,63,63
16158,47014,63,63
16159,47014,63,63
16160,47014,63,63
16161,47014,63,63
16162,47014,63,63
16163,47014,63,63
16164,47014,63,63
16165,47014,63,63
16166,47014,63,63
16167,47014,63,63
16168,47014,63,63
16169,47014,63,63
16170,47014,63,63
16171,47014,63,63
16172,47014,63,63
16173,47014,63,63
16174,47014,63,63
16175,47014,63,63
16176,47014,63,63
16177,47014,63,63
16178,47014,63,63
16179,47014,63,63
16180,47014,63,63
16181,47014,63,63
16182,47014,63,63
16183,47014,63,63
16184,47014,63,63
16185,47014,63,63
16186,47014,63,63
16187,47014,63,63
16188,47014,63,63
16189,47014,63,63
16190,47014,63,63
16191,47014,63,63
16192,47014,63,63
16193,47014,63,63
16194,47014,63,63
16195,47014,63,63
16196,47014,63,63
16197,47014,63,63
