who,pro_com,selectedhospitalemp,selectedhospital
2952,48008,64,64
2953,48008,64,64
2954,48008,64,64
2955,48010,64,64
2956,48010,64,64
2957,48010,64,64
2958,48010,64,64
2959,48010,64,64
2960,48010,64,64
2961,48010,64,64
2962,48010,64,64
2963,48011,64,64
2964,48011,64,64
2965,48011,64,64
2966,48011,64,64
2967,48011,64,64
2968,48011,64,64
2969,48011,64,64
2970,48011,64,64
2971,48012,64,55
2972,48012,64,55
2973,48014,64,64
2974,48014,64,64
2975,48014,64,64
2976,48014,64,64
2977,48014,64,64
2978,48014,64,64
2979,48014,64,64
2980,48014,64,64
2981,48014,64,64
2982,48014,64,64
2983,48014,64,64
2984,48014,64,64
2985,48014,64,64
2986,48014,64,64
2987,48014,64,64
2988,48014,64,64
2989,48014,64,64
2990,48014,64,64
2991,48014,64,64
2992,48014,64,64
2993,48014,64,64
2994,48014,64,64
2995,48014,64,64
2996,48014,64,64
2997,48014,64,64
2998,48014,64,64
2999,48014,64,64
3000,48014,64,64
3001,48014,64,64
3002,48014,64,64
3003,48014,64,64
3004,48014,64,64
3005,48017,64,54
3006,48019,64,64
3007,48019,64,64
3008,48019,64,64
3009,48019,64,64
3010,48019,64,64
3011,48019,64,64
3012,48019,64,64
3013,48019,64,64
3014,48019,64,64
3015,48019,64,64
3016,48019,64,64
3017,48019,64,64
3018,48019,64,64
3019,48019,64,64
3020,48020,64,55
3021,48024,64,60
3022,48027,64,64
3023,48028,64,64
3024,48028,64,64
3025,48028,64,64
3026,48028,64,64
3027,48028,64,64
3028,48028,64,64
3029,48028,64,64
3030,48028,64,64
3031,48030,64,64
3032,48030,64,64
3033,48030,64,64
3034,48030,64,64
3035,48036,64,70
3036,48041,64,50
3037,48050,64,64
3038,48050,64,64
3039,48050,64,64
3040,48050,64,64
3041,48050,64,64
3042,48050,64,64
3043,48050,64,64
3044,48050,64,64
3045,48050,64,64
3046,48054,64,55
3047,53014,64,53
3048,49001,64,62
3049,46001,64,69
3050,46024,64,66
3051,50004,64,65
3052,50009,64,65
3053,50009,64,65
3054,50009,64,65
3055,50009,64,65
3056,50009,64,65
3057,50009,64,65
3058,50009,64,65
3059,50009,64,65
3060,50022,64,65
3061,50022,64,65
3062,50022,64,65
3063,50022,64,65
3064,50022,64,65
3065,50022,64,65
3066,50022,64,65
3067,50024,64,65
3068,50028,64,65
3069,50032,64,64
3070,50032,64,64
3071,50032,64,64
3072,50032,64,64
3073,50032,64,64
3074,50032,64,64
3075,50032,64,64
3076,50032,64,64
3077,50032,64,64
3078,50032,64,64
3079,50032,64,64
3080,50032,64,64
3081,50032,64,64
3082,50032,64,64
3083,50032,64,64
3084,50032,64,64
3085,50033,64,65
3086,50033,64,65
3087,50033,64,65
3088,50033,64,65
3089,50033,64,65
3090,50033,64,65
3091,50033,64,65
3092,50033,64,65
3093,50033,64,65
3094,50033,64,65
3095,50033,64,65
3096,50033,64,65
3097,50033,64,65
3098,50033,64,65
3099,50035,64,65
3100,50040,64,65
3101,100002,64,61
3102,100005,64,61
3103,47005,64,64
3104,47005,64,64
3105,47005,64,64
3106,47006,64,64
3107,47009,64,63
3108,47011,64,63
3109,47012,64,69
3110,47020,64,63
3111,47022,64,69
3112,52012,64,55
3113,48010,65,64
3114,48014,65,64
3115,48017,65,54
3116,48019,65,64
3117,48027,65,64
3118,48028,65,64
3119,48036,65,70
3120,49001,65,59
3121,49002,65,53
3122,49008,65,59
3123,49009,65,62
3124,46001,65,69
3125,46007,65,69
3126,46017,65,69
3127,46021,65,69
3128,46033,65,66
3129,46036,65,71
3130,50001,65,65
3131,50001,65,65
3132,50001,65,65
3133,50001,65,65
3134,50001,65,65
3135,50001,65,65
3136,50002,65,65
3137,50002,65,65
3138,50002,65,65
3139,50003,65,58
3140,50004,65,65
3141,50004,65,65
3142,50004,65,65
3143,50004,65,65
3144,50004,65,65
3145,50004,65,65
3146,50005,65,65
3147,50005,65,65
3148,50005,65,65
3149,50005,65,65
3150,50008,65,65
3151,50008,65,65
3152,50008,65,65
3153,50008,65,65
3154,50008,65,65
3155,50008,65,65
3156,50009,65,65
3157,50009,65,65
3158,50012,65,65
3159,50014,65,65
3160,50016,65,65
3161,50019,65,65
3162,50022,65,65
3163,50022,65,65
3164,50024,65,65
3165,50024,65,65
3166,50025,65,65
3167,50025,65,65
3168,50025,65,65
3169,50026,65,67
3170,50026,65,58
3171,50026,65,58
3172,50027,65,55
3173,50028,65,65
3174,50028,65,65
3175,50028,65,65
3176,50028,65,65
3177,50028,65,65
3178,50028,65,65
3179,50028,65,65
3180,50028,65,65
3181,50028,65,65
3182,50028,65,65
3183,50028,65,65
3184,50028,65,65
3185,50029,65,65
3186,50029,65,65
3187,50029,65,65
3188,50029,65,65
3189,50029,65,65
3190,50029,65,65
3191,50029,65,65
3192,50029,65,65
3193,50029,65,65
3194,50029,65,65
3195,50029,65,65
3196,50029,65,65
3197,50029,65,65
3198,50029,65,65
3199,50029,65,65
3200,50029,65,65
3201,50029,65,65
3202,50029,65,65
3203,50029,65,65
3204,50029,65,65
3205,50029,65,65
3206,50029,65,65
3207,50029,65,65
3208,50029,65,65
3209,50029,65,65
3210,50029,65,65
3211,50031,65,67
3212,50031,65,67
3213,50032,65,64
3214,50032,65,64
3215,50033,65,65
3216,50034,65,65
3217,50035,65,65
3218,50035,65,65
3219,50035,65,65
3220,50035,65,65
3221,50035,65,65
3222,50035,65,65
3223,50035,65,65
3224,50035,65,65
3225,50035,65,65
3226,50035,65,65
3227,50036,65,65
3228,50036,65,65
3229,50037,65,58
3230,50038,65,65
3231,50038,65,65
3232,50039,65,55
3233,50040,65,65
3234,50040,65,65
3235,50040,65,65
3236,50040,65,65
3237,50040,65,65
3238,50040,65,65
3239,50041,65,65
3240,50041,65,65
3241,47012,65,69
3242,47016,65,69
3243,52028,65,55
3244,48014,66,64
3245,48017,66,60
3246,48019,66,64
3247,48033,66,57
3248,48038,66,57
3249,48054,66,55
3250,49002,66,53
3251,49007,66,59
3252,49008,66,59
3253,49009,66,59
3254,49009,66,62
3255,49009,66,59
3256,49009,66,62
3257,49017,66,59
3258,46001,66,69
3259,46004,66,71
3260,46005,66,66
3261,46005,66,66
3262,46005,66,66
3263,46005,66,66
3264,46005,66,66
3265,46005,66,66
3266,46005,66,66
3267,46005,66,66
3268,46005,66,66
3269,46005,66,66
3270,46005,66,66
3271,46005,66,66
3272,46005,66,66
3273,46005,66,66
3274,46005,66,66
3275,46005,66,66
3276,46005,66,66
3277,46005,66,66
3278,46005,66,66
3279,46005,66,66
3280,46007,66,69
3281,46009,66,71
3282,46013,66,56
3283,46013,66,56
3284,46015,66,71
3285,46017,66,69
3286,46017,66,69
3287,46017,66,69
3288,46018,66,69
3289,46018,66,69
3290,46018,66,69
3291,46018,66,69
3292,46018,66,69
3293,46018,66,69
3294,46018,66,69
3295,46018,66,69
3296,46018,66,69
3297,46018,66,69
3298,46018,66,69
3299,46018,66,69
3300,46018,66,69
3301,46021,66,69
3302,46024,66,66
3303,46024,66,66
3304,46024,66,66
3305,46024,66,66
3306,46024,66,66
3307,46024,66,66
3308,46024,66,66
3309,46024,66,66
3310,46024,66,66
3311,46024,66,66
3312,46024,66,66
3313,46024,66,66
3314,46026,66,69
3315,46028,66,56
3316,46028,66,56
3317,46028,66,56
3318,46028,66,56
3319,46028,66,56
3320,46028,66,56
3321,46028,66,56
3322,46030,66,56
3323,46030,66,56
3324,46033,66,66
3325,46033,66,66
3326,46033,66,66
3327,46033,66,66
3328,46033,66,66
3329,46033,66,66
3330,46033,66,66
3331,46033,66,66
3332,46033,66,66
3333,46033,66,66
3334,46033,66,66
3335,46033,66,66
3336,46033,66,66
3337,46033,66,66
3338,46033,66,66
3339,46033,66,66
3340,46033,66,66
3341,46033,66,66
3342,46033,66,66
3343,46033,66,66
3344,46033,66,66
3345,46033,66,66
3346,46033,66,66
3347,46033,66,66
3348,46033,66,66
3349,46033,66,66
3350,46033,66,66
3351,46033,66,66
3352,46033,66,66
3353,46033,66,66
3354,46033,66,66
3355,46033,66,66
3356,46033,66,66
3357,46033,66,66
3358,46033,66,66
3359,46033,66,66
3360,46033,66,66
3361,46033,66,66
3362,46033,66,66
3363,46033,66,66
3364,45001,66,56
3365,45003,66,56
3366,45003,66,56
3367,45003,66,56
3368,45003,66,56
3369,45006,66,56
3370,45007,66,56
3371,45008,66,56
3372,45009,66,56
3373,45010,66,56
3374,45010,66,56
3375,45010,66,56
3376,45011,66,56
3377,45012,66,56
3378,45013,66,56
3379,45014,66,56
3380,45014,66,56
3381,45015,66,56
3382,45016,66,56
3383,45017,66,56
3384,50001,66,65
3385,50005,66,65
3386,50008,66,65
3387,50014,66,65
3388,50026,66,58
3389,50032,66,64
3390,50033,66,65
3391,50035,66,65
3392,50037,66,67
3393,100004,66,61
3394,100005,66,61
3395,47006,66,64
3396,47012,66,69
3397,47014,66,63
3398,47016,66,69
3399,48015,67,57
3400,49002,67,53
3401,49009,67,62
3402,50032,67,64
3403,48017,68,54
3404,48041,68,50
3405,49003,68,68
3406,49003,68,68
3407,49003,68,68
3408,49004,68,68
3409,49004,68,68
3410,49010,68,68
3411,49011,68,68
3412,49013,68,68
3413,49013,68,68
3414,49014,68,68
3415,49014,68,68
3416,49014,68,68
3417,49014,68,68
3418,49014,68,68
3419,49014,68,68
3420,49014,68,68
3421,49014,68,68
3422,49021,68,68
3423,50026,68,58
3424,52034,68,51
3425,48019,69,64
3426,49009,69,59
3427,49012,69,68
3428,46001,69,69
3429,46001,69,69
3430,46001,69,69
3431,46001,69,69
3432,46001,69,69
3433,46001,69,69
3434,46001,69,69
3435,46001,69,69
3436,46001,69,69
3437,46001,69,69
3438,46001,69,69
3439,46001,69,69
3440,46001,69,69
3441,46002,69,71
3442,46003,69,71
3443,46004,69,71
3444,46004,69,71
3445,46004,69,71
3446,46005,69,66
3447,46006,69,71
3448,46007,69,69
3449,46007,69,69
3450,46007,69,69
3451,46007,69,69
3452,46007,69,69
3453,46007,69,69
3454,46007,69,69
3455,46007,69,69
3456,46007,69,69
3457,46007,69,69
3458,46007,69,69
3459,46007,69,69
3460,46007,69,69
3461,46007,69,69
3462,46007,69,69
3463,46007,69,69
3464,46007,69,69
3465,46007,69,69
3466,46007,69,69
3467,46007,69,69
3468,46007,69,69
3469,46007,69,69
3470,46007,69,69
3471,46007,69,69
3472,46007,69,69
3473,46007,69,69
3474,46007,69,69
3475,46007,69,69
3476,46007,69,69
3477,46007,69,69
3478,46007,69,69
3479,46011,69,71
3480,46014,69,71
3481,46015,69,71
3482,46017,69,69
3483,46017,69,69
3484,46017,69,69
3485,46017,69,69
3486,46017,69,69
3487,46017,69,69
3488,46017,69,69
3489,46017,69,69
3490,46017,69,69
3491,46017,69,69
3492,46017,69,69
3493,46017,69,69
3494,46017,69,69
3495,46017,69,69
3496,46017,69,69
3497,46017,69,69
3498,46017,69,69
3499,46017,69,69
3500,46017,69,69
3501,46017,69,69
3502,46017,69,69
3503,46017,69,69
3504,46017,69,69
3505,46017,69,69
3506,46017,69,69
3507,46017,69,69
3508,46017,69,69
3509,46017,69,69
3510,46017,69,69
3511,46017,69,69
3512,46017,69,69
3513,46017,69,69
3514,46017,69,69
3515,46017,69,69
3516,46017,69,69
3517,46017,69,69
3518,46017,69,69
3519,46017,69,69
3520,46017,69,69
3521,46017,69,69
3522,46017,69,69
3523,46017,69,69
3524,46017,69,69
3525,46017,69,69
3526,46017,69,69
3527,46017,69,69
3528,46017,69,69
3529,46017,69,69
3530,46017,69,69
3531,46017,69,69
3532,46017,69,69
3533,46017,69,69
3534,46017,69,69
3535,46017,69,69
3536,46017,69,69
3537,46017,69,69
3538,46017,69,69
3539,46018,69,69
3540,46019,69,71
3541,46021,69,69
3542,46021,69,69
3543,46021,69,69
3544,46022,69,69
3545,46025,69,71
3546,46026,69,69
3547,46026,69,69
3548,46026,69,69
3549,46026,69,69
3550,46026,69,69
3551,46026,69,69
3552,46027,69,71
3553,46033,69,66
3554,46034,69,69
3555,46036,69,71
3556,45007,69,56
3557,45010,69,56
3558,50001,69,65
3559,50005,69,65
3560,50008,69,65
3561,50009,69,65
3562,50009,69,65
3563,50026,69,58
3564,50031,69,69
3565,47003,69,69
3566,47009,69,63
3567,47011,69,63
3568,47012,69,69
3569,47012,69,69
3570,47012,69,69
3571,47013,69,63
3572,47014,69,63
3573,47016,69,69
3574,47021,69,69
3575,47022,69,69
3576,48017,69,60
3577,48033,70,57
3578,46002,71,71
3579,46002,71,71
3580,46003,71,71
3581,46003,71,71
3582,46003,71,71
3583,46003,71,71
3584,46003,71,71
3585,46003,71,71
3586,46004,71,71
3587,46004,71,71
3588,46004,71,71
3589,46006,71,71
3590,46007,71,69
3591,46008,71,71
3592,46009,71,71
3593,46009,71,71
3594,46009,71,71
3595,46010,71,71
3596,46010,71,71
3597,46011,71,71
3598,46011,71,71
3599,46011,71,71
3600,46011,71,71
3601,46014,71,71
3602,46015,71,71
3603,46015,71,71
3604,46017,71,69
3605,46019,71,71
3606,46020,71,71
3607,46022,71,69
3608,46023,71,71
3609,46025,71,71
3610,46026,71,69
3611,46027,71,71
3612,46030,71,56
3613,46031,71,71
3614,46035,71,71
3615,46036,71,71
3616,46037,71,71
3617,50028,71,65
3618,50033,71,65
3619,47023,71,63
