who,timeatbirth,pro_com,selectedhospitalemp,name_selectedhospitalemp,selectedhospital,name_selectedhospital,rankinglist,rescale15,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
1478,2324,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.4487519993482995] [50 0.8738602949672631] [69 0.3270956078362884] [58 1] [67 0.03262159482017555] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 -0.12834846514808326] [57 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1479,2467,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.06697579673895138] [66 0.09941287634824238] [58 1] [59 0.41429531181797175] [60 1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0.009892413359589706] [57 0] [61 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1480,2120,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.6768789510378961] [61 0.7893518608899122] [60 0.4792532986014634] [67 -0.34452748574179304] [56 0.5332295109471975] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [63 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1481,2830,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.4365951145358097] [65 0.8379086108876306] [61 0.8946130056880313] [69 0.14012860626867432] [56 0.6405844101237522] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [63 0] [64 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1482,455,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[69 -0.24283038655410977] [66 -0.21833005147155457] [58 1] [60 1] [56 0.4696495826084091] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1483,1041,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[61 1] [59 0.28749001699294996] [71 -0.694634245925375] [67 -0.41470676993177646] [56 1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1484,1780,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[65 0.17881817072301637] [55 0.6789712137983286] [64 0.37940150213313883] [69 0.2993109981631789] [56 0.24590911534193882] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1485,1114,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[66 0.14001792840472346] [59 0.36172649899552334] [71 -1] [67 0.4702151084699951] [56 0.7105939771618348] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1486,2949,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[61 0.8170958399730972] [52 -0.24838147166661984] [69 0.0898004807564608] [59 0.11138275422151317] [67 0.11715145725770625] [48 0] [49 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 0.10973438515350156] [57 0] [58 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1487,895,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.5454949675185592] [52 -0.8525154061564735] [64 0.623616131026657] [69 -0.23128147063436755] [71 -0.514625056693012] [48 0] [49 0] [50 0] [51 0] [53 0] [54 0] [55 0] [56 -0.16355303075065222] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [65 0] [66 0] [67 0] [68 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1488,2615,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.5784045224249661] [61 0.9901511460926264] [66 -0.3262963866614867] [59 0.13436123849452802] [56 1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1489,3141,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[69 0.08449481362875633] [66 -0.030242997199899414] [58 0.6805249175010308] [71 -0.43376446239891364] [56 0.3968252229069809] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1490,906,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[50 1] [69 -0.5956856844318962] [66 -0.38467854233662746] [58 0.8203862805092349] [56 0.8354091283084523] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1491,1135,45003,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.3405388766119286] [69 -0.5498811525458499] [71 -1] [57 0.28784284096707186] [56 0.7439739275465771] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1492,484,45004,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[49 -0.6546042721414425] [69 0.059185495316239255] [66 0.22865398505470647] [71 -1] [56 0.4202229880706495] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1493,961,45005,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[49 -0.7652839605820532] [69 0.2944738548864646] [66 -0.011806531306042183] [59 0.41934091038169785] [56 0.4213053724302065] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1494,54,45006,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[65 0.6333593538871451] [69 -0.182536890134442] [66 0.36457994509722025] [67 -0.4211286864403301] [56 1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1495,2392,45007,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.4736118195202136] [63 1] [66 -0.26636481957758373] [59 0.4641967314858483] [56 0.7351087103630476] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1496,1997,45007,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[54 -1] [58 1] [71 -1] [67 -0.19531605685200026] [56 -0.033069030875554295] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1497,852,45008,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.8760468396883714] [69 -0.42021340086167897] [57 0.05382355212524806] [67 0.007252414611849175] [56 0.5174351287638196] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1498,1662,45008,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[63 1] [69 0.2063011187520435] [66 0.05206068193448638] [59 0.534118473592809] [56 0.5930144670545762] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [62 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1499,1007,45008,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[50 1] [65 0.3931327116701768] [53 0.3743586145423961] [63 1] [66 0.49987521236634874] [48 0] [49 0] [51 0] [52 0] [54 0] [55 0] [56 0.08835228358776835] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1500,1958,45009,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[50 1] [61 1] [63 1] [67 -0.4074187822744133] [56 0.49765271863716076] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [62 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1501,683,45009,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.6638315628675457] [61 0.6318758924119459] [69 -0.5075414482560423] [60 0.5618029057338292] [56 -0.3256815565097986] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1502,584,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[55 0.9097338350800164] [66 0.10281598924036175] [59 0.8120979670287688] [71 -1] [56 0.7059761642791831] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1503,2071,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 1] [69 -0.2422358144589238] [66 0.2653411544881063] [60 1] [56 -0.09416842004410636] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [61 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1504,1185,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[50 1] [61 0.4173900368202669] [69 -0.13399010152823018] [67 -0.038626025687854386] [56 0.11752828954350941] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1505,2065,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[61 0.7137573800594857] [66 -0.055613237234904585] [58 1] [67 0.016622772942270117] [56 0.20949252587897169] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1506,2037,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[50 1] [49 -0.8230723849561759] [66 -0.052862748124654066] [57 0.16909277200573497] [56 0.42665080673821115] [48 0] [51 0] [52 0] [53 0] [54 0] [55 0] [58 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1507,115,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.6765585673574996] [69 0.09904538389449967] [58 1] [57 -0.12573634997181013] [56 1] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1508,1573,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[54 -1] [61 1] [52 -1] [57 0.352828746533115] [56 0.5263337508512392] [48 0] [49 0] [50 0] [51 0] [53 0] [55 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1509,678,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.9383017867632634] [69 -0.5048860401767439] [58 1] [67 -0.07997729443584801] [56 0.3466358879477204] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [66 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1510,1311,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[51 0.7661087041594572] [69 0.42628761325547526] [58 0.913128487704288] [67 0.047321774991299505] [56 -0.23564056571312542] [48 0] [49 0] [50 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1511,590,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[50 1] [49 -0.7811981065294342] [63 1] [67 -0.04840413685731885] [56 0.36541149334103296] [48 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [61 0] [62 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1512,518,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[68 -0.41780993774520325] [63 0.7244789650188929] [58 1] [60 0.9611978031906027] [67 0.2635689589079433] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 -0.13863758718236344] [57 0] [59 0] [61 0] [62 0] [64 0] [65 0] [66 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1513,250,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[61 1] [49 -1] [69 0.38885540927415824] [66 0.30270033649648326] [56 0.3085323162281843] [48 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1514,1149,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[68 -0.5759008569684514] [69 -0.2638094768106784] [66 -0.2458924678076941] [59 0.9777679912866408] [56 0.4378496203739977] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1515,1604,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[61 0.8720703563175147] [69 0.2244822564620873] [66 0.5015624194050989] [67 0.08727806386981739] [56 0.12237200213773969] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1516,3068,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.13339622414757174] [66 0.27420316005617124] [59 0.6774319336481339] [57 -0.08384939956024208] [56 0.8510884417528085] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [58 0] [60 0] [61 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1517,2358,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[61 1] [69 -0.35801976087836374] [66 0.13544308198311475] [71 -1] [56 0.08788180440993903] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1518,1602,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[53 0.38951812109980943] [69 -0.32374801835816214] [66 -0.2936368236691077] [58 0.9691382079875787] [56 0.7283542037849384] [48 0] [49 0] [50 0] [51 0] [52 0] [54 0] [55 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1519,1748,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.5386297952169312] [50 0.8545704342202693] [63 1] [58 0.8876681803319031] [56 0.40626615936459853] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [60 0] [61 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1520,2545,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.645094877380046] [61 0.8305309854775869] [60 1] [67 -0.19386496195014638] [56 0.32827024014747386] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [63 0] [64 0] [65 0] [66 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1521,2122,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.6085868071320991] [69 0.08894991453828302] [66 0.41110290954413986] [59 0.5256394507639862] [56 0.9500828953716838] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [60 0] [61 0] [63 0] [64 0] [65 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1522,3098,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[65 0.462332646812147] [69 -0.03283159554067151] [59 0.19786233657029306] [57 -0.06115234670609323] [67 0.46383576614509453] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 0.051278182783815] [58 0] [60 0] [61 0] [62 0] [63 0] [64 0] [66 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1523,992,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.4785531619890049] [63 1] [66 0.531119913082818] [67 -0.3868161284519477] [56 0.38894620596527296] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [61 0] [64 0] [65 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1524,2821,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[65 0.7048016054504059] [69 0.35830063292546843] [66 -0.3300203304537847] [58 1] [59 0.23233394593900125] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 -0.15624581677845195] [57 0] [60 0] [61 0] [62 0] [63 0] [64 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1525,2895,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.5410859620554307] [54 -1] [61 0.8383130279129168] [66 0.03765100143788508] [56 -0.16228298288247445] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [55 0] [57 0] [58 0] [59 0] [60 0] [63 0] [64 0] [65 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1526,1220,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[63 1] [69 0.11169211304110606] [66 -0.10395521685202465] [59 0.567147036728805] [67 0.2813481687687285] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 -0.3178370221874795] [57 0] [58 0] [60 0] [61 0] [62 0] [64 0] [65 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1527,2459,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.7321148621105468] [66 -0.812280201135633] [71 -0.8064065578434911] [67 0.22464502674214507] [56 0.9831709177064212] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [59 0] [60 0] [61 0] [63 0] [64 0] [65 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1528,3147,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[65 0.6228581183854582] [55 0.3089483366568603] [66 -0.3629008481034689] [58 0.6225778464120967] [56 0.49371837534573215] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1529,2982,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[65 0.37654973401208214] [66 -0.11315956144017333] [58 0.8901446802603837] [71 -1] [56 0.46113989123393967] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [60 0] [61 0] [62 0] [63 0] [64 0] [67 0] [68 0] [69 0] [70 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1530,2423,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[61 0.9941579216868712] [69 -0.24155823112183397] [66 -0.2708609815188164] [60 1] [67 -0.04721966493821086] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [56 -0.44560837046573676] [57 0] [58 0] [59 0] [62 0] [63 0] [64 0] [65 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1531,1284,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.6339697505981499] [50 0.9511500301636293] [58 0.9021359703329555] [60 1] [56 0.054755175570019576] [48 0] [49 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [59 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1532,2880,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 1] [63 0.8417287637492585] [58 1] [59 0.3847046439140332] [56 0.7739528726433771] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [60 0] [61 0] [64 0] [65 0] [66 0] [67 0] [68 0] [69 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1533,2057,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[62 0.3654706961508204] [69 0.20202316705114412] [60 1] [57 -0.1667271940778705] [56 0.9302211391558004] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [58 0] [59 0] [61 0] [63 0] [64 0] [65 0] [66 0] [67 0] [68 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
1534,42,45010,56,SS. GIACOMO E CRISTOFORO MASSA,56,SS. GIACOMO E CRISTOFORO MASSA,{{table: [[69 -0.0605161975934201] [59 0.5542575174316827] [60 1] [67 -0.03602899922993474] [56 -0.10974498440720631] [48 0] [49 0] [50 0] [51 0] [52 0] [53 0] [54 0] [55 0] [57 0] [58 0] [61 0] [62 0] [63 0] [64 0] [65 0] [66 0] [70 0] [71 0]]}},true,90,46,-10,5,10,true,0,0.25,false
