who,pro_com,selectedhospitalemp,selectedhospital,rescale15%,distance_threshold,n_network,weight_distance_hospital,weight_ownranking,social_multiplier,show_networks,updaterank_mean,updaterank_sd,emp_net
2793,100004,63,60,true,260,50,-50,50,50,false,0,0,false
2794,100005,63,50,true,260,50,-50,50,50,false,0,0,false
2795,47002,63,60,true,260,50,-50,50,50,false,0,0,false
2796,47002,63,60,true,260,50,-50,50,50,false,0,0,false
2797,47002,63,63,true,260,50,-50,50,50,false,0,0,false
2798,47002,63,63,true,260,50,-50,50,50,false,0,0,false
2799,47002,63,63,true,260,50,-50,50,50,false,0,0,false
2800,47002,63,61,true,260,50,-50,50,50,false,0,0,false
2801,47003,63,63,true,260,50,-50,50,50,false,0,0,false
2802,47003,63,60,true,260,50,-50,50,50,false,0,0,false
2803,47003,63,58,true,260,50,-50,50,50,false,0,0,false
2804,47005,63,50,true,260,50,-50,50,50,false,0,0,false
2805,47005,63,50,true,260,50,-50,50,50,false,0,0,false
2806,47006,63,60,true,260,50,-50,50,50,false,0,0,false
2807,47006,63,63,true,260,50,-50,50,50,false,0,0,false
2808,47006,63,50,true,260,50,-50,50,50,false,0,0,false
2809,47006,63,58,true,260,50,-50,50,50,false,0,0,false
2810,47007,63,63,true,260,50,-50,50,50,false,0,0,false
2811,47009,63,60,true,260,50,-50,50,50,false,0,0,false
2812,47009,63,60,true,260,50,-50,50,50,false,0,0,false
2813,47009,63,58,true,260,50,-50,50,50,false,0,0,false
2814,47009,63,61,true,260,50,-50,50,50,false,0,0,false
2815,47009,63,63,true,260,50,-50,50,50,false,0,0,false
2816,47009,63,63,true,260,50,-50,50,50,false,0,0,false
2817,47009,63,63,true,260,50,-50,50,50,false,0,0,false
2818,47009,63,50,true,260,50,-50,50,50,false,0,0,false
2819,47009,63,50,true,260,50,-50,50,50,false,0,0,false
2820,47009,63,58,true,260,50,-50,50,50,false,0,0,false
2821,47009,63,60,true,260,50,-50,50,50,false,0,0,false
2822,47009,63,60,true,260,50,-50,50,50,false,0,0,false
2823,47009,63,60,true,260,50,-50,50,50,false,0,0,false
2824,47009,63,63,true,260,50,-50,50,50,false,0,0,false
2825,47010,63,63,true,260,50,-50,50,50,false,0,0,false
2826,47010,63,60,true,260,50,-50,50,50,false,0,0,false
2827,47010,63,63,true,260,50,-50,50,50,false,0,0,false
2828,47011,63,60,true,260,50,-50,50,50,false,0,0,false
2829,47011,63,60,true,260,50,-50,50,50,false,0,0,false
2830,47011,63,63,true,260,50,-50,50,50,false,0,0,false
2831,47011,63,61,true,260,50,-50,50,50,false,0,0,false
2832,47011,63,63,true,260,50,-50,50,50,false,0,0,false
2833,47011,63,50,true,260,50,-50,50,50,false,0,0,false
2834,47011,63,50,true,260,50,-50,50,50,false,0,0,false
2835,47011,63,50,true,260,50,-50,50,50,false,0,0,false
2836,47011,63,63,true,260,50,-50,50,50,false,0,0,false
2837,47011,63,50,true,260,50,-50,50,50,false,0,0,false
2838,47011,63,60,true,260,50,-50,50,50,false,0,0,false
2839,47011,63,58,true,260,50,-50,50,50,false,0,0,false
2840,47011,63,61,true,260,50,-50,50,50,false,0,0,false
2841,47012,63,50,true,260,50,-50,50,50,false,0,0,false
2842,47012,63,63,true,260,50,-50,50,50,false,0,0,false
2843,47012,63,60,true,260,50,-50,50,50,false,0,0,false
2844,47012,63,60,true,260,50,-50,50,50,false,0,0,false
2845,47012,63,61,true,260,50,-50,50,50,false,0,0,false
2846,47012,63,61,true,260,50,-50,50,50,false,0,0,false
2847,47012,63,61,true,260,50,-50,50,50,false,0,0,false
2848,47012,63,63,true,260,50,-50,50,50,false,0,0,false
2849,47012,63,58,true,260,50,-50,50,50,false,0,0,false
2850,47012,63,58,true,260,50,-50,50,50,false,0,0,false
2851,47013,63,50,true,260,50,-50,50,50,false,0,0,false
2852,47013,63,61,true,260,50,-50,50,50,false,0,0,false
2853,47013,63,60,true,260,50,-50,50,50,false,0,0,false
2854,47013,63,61,true,260,50,-50,50,50,false,0,0,false
2855,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2856,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2857,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2858,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2859,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2860,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2861,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2862,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2863,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2864,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2865,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2866,47014,63,58,true,260,50,-50,50,50,false,0,0,false
2867,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2868,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2869,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2870,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2871,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2872,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2873,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2874,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2875,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2876,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2877,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2878,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2879,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2880,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2881,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2882,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2883,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2884,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2885,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2886,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2887,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2888,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2889,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2890,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2891,47014,63,58,true,260,50,-50,50,50,false,0,0,false
2892,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2893,47014,63,60,true,260,50,-50,50,50,false,0,0,false
2894,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2895,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2896,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2897,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2898,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2899,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2900,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2901,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2902,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2903,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2904,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2905,47014,63,50,true,260,50,-50,50,50,false,0,0,false
2906,47014,63,61,true,260,50,-50,50,50,false,0,0,false
2907,47014,63,63,true,260,50,-50,50,50,false,0,0,false
2908,47016,63,50,true,260,50,-50,50,50,false,0,0,false
2909,47016,63,50,true,260,50,-50,50,50,false,0,0,false
2910,47016,63,60,true,260,50,-50,50,50,false,0,0,false
2911,47016,63,60,true,260,50,-50,50,50,false,0,0,false
2912,47016,63,63,true,260,50,-50,50,50,false,0,0,false
2913,47016,63,50,true,260,50,-50,50,50,false,0,0,false
2914,47016,63,58,true,260,50,-50,50,50,false,0,0,false
2915,47017,63,61,true,260,50,-50,50,50,false,0,0,false
2916,47017,63,60,true,260,50,-50,50,50,false,0,0,false
2917,47017,63,50,true,260,50,-50,50,50,false,0,0,false
2918,47017,63,63,true,260,50,-50,50,50,false,0,0,false
2919,47017,63,50,true,260,50,-50,50,50,false,0,0,false
2920,47017,63,50,true,260,50,-50,50,50,false,0,0,false
2921,47017,63,61,true,260,50,-50,50,50,false,0,0,false
2922,47017,63,61,true,260,50,-50,50,50,false,0,0,false
2923,47017,63,61,true,260,50,-50,50,50,false,0,0,false
2924,47017,63,50,true,260,50,-50,50,50,false,0,0,false
2925,47017,63,50,true,260,50,-50,50,50,false,0,0,false
2926,47017,63,61,true,260,50,-50,50,50,false,0,0,false
2927,47018,63,50,true,260,50,-50,50,50,false,0,0,false
2928,47020,63,50,true,260,50,-50,50,50,false,0,0,false
2929,47020,63,61,true,260,50,-50,50,50,false,0,0,false
2930,47020,63,60,true,260,50,-50,50,50,false,0,0,false
2931,47020,63,63,true,260,50,-50,50,50,false,0,0,false
2932,47020,63,50,true,260,50,-50,50,50,false,0,0,false
2933,47020,63,50,true,260,50,-50,50,50,false,0,0,false
2934,47020,63,60,true,260,50,-50,50,50,false,0,0,false
2935,47020,63,61,true,260,50,-50,50,50,false,0,0,false
2936,47020,63,60,true,260,50,-50,50,50,false,0,0,false
2937,47020,63,60,true,260,50,-50,50,50,false,0,0,false
2938,47020,63,63,true,260,50,-50,50,50,false,0,0,false
2939,47021,63,50,true,260,50,-50,50,50,false,0,0,false
2940,47021,63,63,true,260,50,-50,50,50,false,0,0,false
2941,47021,63,61,true,260,50,-50,50,50,false,0,0,false
2942,47022,63,58,true,260,50,-50,50,50,false,0,0,false
2943,47022,63,63,true,260,50,-50,50,50,false,0,0,false
2944,47022,63,58,true,260,50,-50,50,50,false,0,0,false
2945,47023,63,63,true,260,50,-50,50,50,false,0,0,false
2946,47024,63,50,true,260,50,-50,50,50,false,0,0,false
2947,47024,63,60,true,260,50,-50,50,50,false,0,0,false
2948,47024,63,61,true,260,50,-50,50,50,false,0,0,false
2949,52011,63,50,true,260,50,-50,50,50,false,0,0,false
2950,48017,63,60,true,260,50,-50,50,50,false,0,0,false
2951,48006,64,63,true,260,50,-50,50,50,false,0,0,false
2952,48008,64,50,true,260,50,-50,50,50,false,0,0,false
2953,48008,64,61,true,260,50,-50,50,50,false,0,0,false
2954,48008,64,61,true,260,50,-50,50,50,false,0,0,false
2955,48010,64,50,true,260,50,-50,50,50,false,0,0,false
2956,48010,64,58,true,260,50,-50,50,50,false,0,0,false
2957,48010,64,61,true,260,50,-50,50,50,false,0,0,false
2958,48010,64,58,true,260,50,-50,50,50,false,0,0,false
2959,48010,64,61,true,260,50,-50,50,50,false,0,0,false
2960,48010,64,60,true,260,50,-50,50,50,false,0,0,false
2961,48010,64,50,true,260,50,-50,50,50,false,0,0,false
2962,48010,64,60,true,260,50,-50,50,50,false,0,0,false
2963,48011,64,50,true,260,50,-50,50,50,false,0,0,false
2964,48011,64,63,true,260,50,-50,50,50,false,0,0,false
2965,48011,64,60,true,260,50,-50,50,50,false,0,0,false
2966,48011,64,58,true,260,50,-50,50,50,false,0,0,false
2967,48011,64,61,true,260,50,-50,50,50,false,0,0,false
2968,48011,64,63,true,260,50,-50,50,50,false,0,0,false
2969,48011,64,50,true,260,50,-50,50,50,false,0,0,false
2970,48011,64,50,true,260,50,-50,50,50,false,0,0,false
2971,48012,64,60,true,260,50,-50,50,50,false,0,0,false
2972,48012,64,60,true,260,50,-50,50,50,false,0,0,false
2973,48014,64,58,true,260,50,-50,50,50,false,0,0,false
2974,48014,64,60,true,260,50,-50,50,50,false,0,0,false
2975,48014,64,50,true,260,50,-50,50,50,false,0,0,false
2976,48014,64,63,true,260,50,-50,50,50,false,0,0,false
2977,48014,64,50,true,260,50,-50,50,50,false,0,0,false
2978,48014,64,60,true,260,50,-50,50,50,false,0,0,false
2979,48014,64,58,true,260,50,-50,50,50,false,0,0,false
2980,48014,64,63,true,260,50,-50,50,50,false,0,0,false
2981,48014,64,50,true,260,50,-50,50,50,false,0,0,false
2982,48014,64,63,true,260,50,-50,50,50,false,0,0,false
2983,48014,64,50,true,260,50,-50,50,50,false,0,0,false
2984,48014,64,58,true,260,50,-50,50,50,false,0,0,false
2985,48014,64,58,true,260,50,-50,50,50,false,0,0,false
2986,48014,64,60,true,260,50,-50,50,50,false,0,0,false
2987,48014,64,50,true,260,50,-50,50,50,false,0,0,false
2988,48014,64,58,true,260,50,-50,50,50,false,0,0,false
2989,48014,64,61,true,260,50,-50,50,50,false,0,0,false
2990,48014,64,50,true,260,50,-50,50,50,false,0,0,false
2991,48014,64,61,true,260,50,-50,50,50,false,0,0,false
2992,48014,64,60,true,260,50,-50,50,50,false,0,0,false
2993,48014,64,50,true,260,50,-50,50,50,false,0,0,false
2994,48014,64,60,true,260,50,-50,50,50,false,0,0,false
2995,48014,64,60,true,260,50,-50,50,50,false,0,0,false
2996,48014,64,61,true,260,50,-50,50,50,false,0,0,false
2997,48014,64,61,true,260,50,-50,50,50,false,0,0,false
2998,48014,64,58,true,260,50,-50,50,50,false,0,0,false
2999,48014,64,58,true,260,50,-50,50,50,false,0,0,false
3000,48014,64,58,true,260,50,-50,50,50,false,0,0,false
3001,48014,64,50,true,260,50,-50,50,50,false,0,0,false
3002,48014,64,50,true,260,50,-50,50,50,false,0,0,false
3003,48014,64,60,true,260,50,-50,50,50,false,0,0,false
3004,48014,64,61,true,260,50,-50,50,50,false,0,0,false
3005,48017,64,60,true,260,50,-50,50,50,false,0,0,false
3006,48019,64,60,true,260,50,-50,50,50,false,0,0,false
3007,48019,64,63,true,260,50,-50,50,50,false,0,0,false
3008,48019,64,63,true,260,50,-50,50,50,false,0,0,false
3009,48019,64,50,true,260,50,-50,50,50,false,0,0,false
3010,48019,64,60,true,260,50,-50,50,50,false,0,0,false
3011,48019,64,63,true,260,50,-50,50,50,false,0,0,false
3012,48019,64,50,true,260,50,-50,50,50,false,0,0,false
3013,48019,64,63,true,260,50,-50,50,50,false,0,0,false
3014,48019,64,58,true,260,50,-50,50,50,false,0,0,false
3015,48019,64,58,true,260,50,-50,50,50,false,0,0,false
3016,48019,64,60,true,260,50,-50,50,50,false,0,0,false
3017,48019,64,63,true,260,50,-50,50,50,false,0,0,false
3018,48019,64,63,true,260,50,-50,50,50,false,0,0,false
3019,48019,64,60,true,260,50,-50,50,50,false,0,0,false
3020,48020,64,50,true,260,50,-50,50,50,false,0,0,false
3021,48024,64,61,true,260,50,-50,50,50,false,0,0,false
3022,48027,64,50,true,260,50,-50,50,50,false,0,0,false
3023,48028,64,63,true,260,50,-50,50,50,false,0,0,false
3024,48028,64,60,true,260,50,-50,50,50,false,0,0,false
3025,48028,64,60,true,260,50,-50,50,50,false,0,0,false
3026,48028,64,58,true,260,50,-50,50,50,false,0,0,false
3027,48028,64,58,true,260,50,-50,50,50,false,0,0,false
3028,48028,64,50,true,260,50,-50,50,50,false,0,0,false
3029,48028,64,60,true,260,50,-50,50,50,false,0,0,false
3030,48028,64,61,true,260,50,-50,50,50,false,0,0,false
3031,48030,64,63,true,260,50,-50,50,50,false,0,0,false
3032,48030,64,50,true,260,50,-50,50,50,false,0,0,false
3033,48030,64,61,true,260,50,-50,50,50,false,0,0,false
3034,48030,64,50,true,260,50,-50,50,50,false,0,0,false
3035,48036,64,60,true,260,50,-50,50,50,false,0,0,false
3036,48041,64,61,true,260,50,-50,50,50,false,0,0,false
3037,48050,64,50,true,260,50,-50,50,50,false,0,0,false
3038,48050,64,61,true,260,50,-50,50,50,false,0,0,false
3039,48050,64,58,true,260,50,-50,50,50,false,0,0,false
3040,48050,64,58,true,260,50,-50,50,50,false,0,0,false
3041,48050,64,50,true,260,50,-50,50,50,false,0,0,false
3042,48050,64,61,true,260,50,-50,50,50,false,0,0,false
3043,48050,64,50,true,260,50,-50,50,50,false,0,0,false
3044,48050,64,61,true,260,50,-50,50,50,false,0,0,false
3045,48050,64,63,true,260,50,-50,50,50,false,0,0,false
3046,48054,64,61,true,260,50,-50,50,50,false,0,0,false
3047,53014,64,48,true,260,50,-50,50,50,false,0,0,false
3048,49001,64,58,true,260,50,-50,50,50,false,0,0,false
3049,46001,64,50,true,260,50,-50,50,50,false,0,0,false
3050,46024,64,63,true,260,50,-50,50,50,false,0,0,false
3051,50004,64,61,true,260,50,-50,50,50,false,0,0,false
3052,50009,64,58,true,260,50,-50,50,50,false,0,0,false
3053,50009,64,63,true,260,50,-50,50,50,false,0,0,false
3054,50009,64,60,true,260,50,-50,50,50,false,0,0,false
3055,50009,64,58,true,260,50,-50,50,50,false,0,0,false
3056,50009,64,58,true,260,50,-50,50,50,false,0,0,false
3057,50009,64,58,true,260,50,-50,50,50,false,0,0,false
3058,50009,64,58,true,260,50,-50,50,50,false,0,0,false
3059,50009,64,63,true,260,50,-50,50,50,false,0,0,false
3060,50022,64,60,true,260,50,-50,50,50,false,0,0,false
3061,50022,64,61,true,260,50,-50,50,50,false,0,0,false
3062,50022,64,63,true,260,50,-50,50,50,false,0,0,false
3063,50022,64,63,true,260,50,-50,50,50,false,0,0,false
3064,50022,64,50,true,260,50,-50,50,50,false,0,0,false
3065,50022,64,63,true,260,50,-50,50,50,false,0,0,false
3066,50022,64,58,true,260,50,-50,50,50,false,0,0,false
3067,50024,64,50,true,260,50,-50,50,50,false,0,0,false
3068,50028,64,63,true,260,50,-50,50,50,false,0,0,false
3069,50032,64,60,true,260,50,-50,50,50,false,0,0,false
3070,50032,64,63,true,260,50,-50,50,50,false,0,0,false
3071,50032,64,60,true,260,50,-50,50,50,false,0,0,false
3072,50032,64,50,true,260,50,-50,50,50,false,0,0,false
3073,50032,64,61,true,260,50,-50,50,50,false,0,0,false
3074,50032,64,61,true,260,50,-50,50,50,false,0,0,false
3075,50032,64,50,true,260,50,-50,50,50,false,0,0,false
3076,50032,64,60,true,260,50,-50,50,50,false,0,0,false
3077,50032,64,60,true,260,50,-50,50,50,false,0,0,false
3078,50032,64,61,true,260,50,-50,50,50,false,0,0,false
3079,50032,64,58,true,260,50,-50,50,50,false,0,0,false
3080,50032,64,60,true,260,50,-50,50,50,false,0,0,false
3081,50032,64,58,true,260,50,-50,50,50,false,0,0,false
3082,50032,64,61,true,260,50,-50,50,50,false,0,0,false
3083,50032,64,48,true,260,50,-50,50,50,false,0,0,false
3084,50032,64,50,true,260,50,-50,50,50,false,0,0,false
3085,50033,64,60,true,260,50,-50,50,50,false,0,0,false
3086,50033,64,60,true,260,50,-50,50,50,false,0,0,false
3087,50033,64,63,true,260,50,-50,50,50,false,0,0,false
3088,50033,64,60,true,260,50,-50,50,50,false,0,0,false
3089,50033,64,60,true,260,50,-50,50,50,false,0,0,false
3090,50033,64,63,true,260,50,-50,50,50,false,0,0,false
3091,50033,64,60,true,260,50,-50,50,50,false,0,0,false
3092,50033,64,58,true,260,50,-50,50,50,false,0,0,false
3093,50033,64,60,true,260,50,-50,50,50,false,0,0,false
3094,50033,64,63,true,260,50,-50,50,50,false,0,0,false
3095,50033,64,60,true,260,50,-50,50,50,false,0,0,false
3096,50033,64,50,true,260,50,-50,50,50,false,0,0,false
3097,50033,64,61,true,260,50,-50,50,50,false,0,0,false
3098,50033,64,63,true,260,50,-50,50,50,false,0,0,false
3099,50035,64,61,true,260,50,-50,50,50,false,0,0,false
3100,50040,64,58,true,260,50,-50,50,50,false,0,0,false
3101,100002,64,60,true,260,50,-50,50,50,false,0,0,false
3102,100005,64,63,true,260,50,-50,50,50,false,0,0,false
3103,47005,64,58,true,260,50,-50,50,50,false,0,0,false
3104,47005,64,60,true,260,50,-50,50,50,false,0,0,false
3105,47005,64,63,true,260,50,-50,50,50,false,0,0,false
3106,47006,64,63,true,260,50,-50,50,50,false,0,0,false
3107,47009,64,63,true,260,50,-50,50,50,false,0,0,false
3108,47011,64,61,true,260,50,-50,50,50,false,0,0,false
3109,47012,64,63,true,260,50,-50,50,50,false,0,0,false
3110,47020,64,60,true,260,50,-50,50,50,false,0,0,false
3111,47022,64,63,true,260,50,-50,50,50,false,0,0,false
3112,52012,64,60,true,260,50,-50,50,50,false,0,0,false
3113,48010,65,50,true,260,50,-50,50,50,false,0,0,false
3114,48014,65,50,true,260,50,-50,50,50,false,0,0,false
3115,48017,65,63,true,260,50,-50,50,50,false,0,0,false
3116,48019,65,58,true,260,50,-50,50,50,false,0,0,false
3117,48027,65,58,true,260,50,-50,50,50,false,0,0,false
3118,48028,65,60,true,260,50,-50,50,50,false,0,0,false
3119,48036,65,60,true,260,50,-50,50,50,false,0,0,false
3120,49001,65,58,true,260,50,-50,50,50,false,0,0,false
3121,49002,65,58,true,260,50,-50,50,50,false,0,0,false
3122,49008,65,58,true,260,50,-50,50,50,false,0,0,false
3123,49009,65,60,true,260,50,-50,50,50,false,0,0,false
3124,46001,65,60,true,260,50,-50,50,50,false,0,0,false
3125,46007,65,58,true,260,50,-50,50,50,false,0,0,false
3126,46017,65,63,true,260,50,-50,50,50,false,0,0,false
3127,46021,65,50,true,260,50,-50,50,50,false,0,0,false
3128,46033,65,61,true,260,50,-50,50,50,false,0,0,false
3129,46036,65,63,true,260,50,-50,50,50,false,0,0,false
3130,50001,65,58,true,260,50,-50,50,50,false,0,0,false
3131,50001,65,63,true,260,50,-50,50,50,false,0,0,false
3132,50001,65,63,true,260,50,-50,50,50,false,0,0,false
3133,50001,65,58,true,260,50,-50,50,50,false,0,0,false
3134,50001,65,60,true,260,50,-50,50,50,false,0,0,false
3135,50001,65,63,true,260,50,-50,50,50,false,0,0,false
3136,50002,65,58,true,260,50,-50,50,50,false,0,0,false
3137,50002,65,60,true,260,50,-50,50,50,false,0,0,false
3138,50002,65,61,true,260,50,-50,50,50,false,0,0,false
3139,50003,65,58,true,260,50,-50,50,50,false,0,0,false
3140,50004,65,50,true,260,50,-50,50,50,false,0,0,false
3141,50004,65,61,true,260,50,-50,50,50,false,0,0,false
3142,50004,65,61,true,260,50,-50,50,50,false,0,0,false
3143,50004,65,60,true,260,50,-50,50,50,false,0,0,false
3144,50004,65,58,true,260,50,-50,50,50,false,0,0,false
3145,50004,65,58,true,260,50,-50,50,50,false,0,0,false
3146,50005,65,63,true,260,50,-50,50,50,false,0,0,false
3147,50005,65,50,true,260,50,-50,50,50,false,0,0,false
3148,50005,65,58,true,260,50,-50,50,50,false,0,0,false
3149,50005,65,50,true,260,50,-50,50,50,false,0,0,false
3150,50008,65,58,true,260,50,-50,50,50,false,0,0,false
3151,50008,65,58,true,260,50,-50,50,50,false,0,0,false
3152,50008,65,58,true,260,50,-50,50,50,false,0,0,false
3153,50008,65,63,true,260,50,-50,50,50,false,0,0,false
3154,50008,65,63,true,260,50,-50,50,50,false,0,0,false
3155,50008,65,61,true,260,50,-50,50,50,false,0,0,false
3156,50009,65,63,true,260,50,-50,50,50,false,0,0,false
3157,50009,65,58,true,260,50,-50,50,50,false,0,0,false
3158,50012,65,58,true,260,50,-50,50,50,false,0,0,false
3159,50014,65,63,true,260,50,-50,50,50,false,0,0,false
3160,50016,65,58,true,260,50,-50,50,50,false,0,0,false
3161,50019,65,58,true,260,50,-50,50,50,false,0,0,false
3162,50022,65,63,true,260,50,-50,50,50,false,0,0,false
3163,50022,65,50,true,260,50,-50,50,50,false,0,0,false
3164,50024,65,63,true,260,50,-50,50,50,false,0,0,false
3165,50024,65,50,true,260,50,-50,50,50,false,0,0,false
3166,50025,65,50,true,260,50,-50,50,50,false,0,0,false
3167,50025,65,58,true,260,50,-50,50,50,false,0,0,false
3168,50025,65,60,true,260,50,-50,50,50,false,0,0,false
3169,50026,65,58,true,260,50,-50,50,50,false,0,0,false
3170,50026,65,63,true,260,50,-50,50,50,false,0,0,false
3171,50026,65,58,true,260,50,-50,50,50,false,0,0,false
3172,50027,65,60,true,260,50,-50,50,50,false,0,0,false
3173,50028,65,60,true,260,50,-50,50,50,false,0,0,false
3174,50028,65,61,true,260,50,-50,50,50,false,0,0,false
3175,50028,65,58,true,260,50,-50,50,50,false,0,0,false
3176,50028,65,61,true,260,50,-50,50,50,false,0,0,false
3177,50028,65,63,true,260,50,-50,50,50,false,0,0,false
3178,50028,65,63,true,260,50,-50,50,50,false,0,0,false
3179,50028,65,50,true,260,50,-50,50,50,false,0,0,false
3180,50028,65,60,true,260,50,-50,50,50,false,0,0,false
3181,50028,65,58,true,260,50,-50,50,50,false,0,0,false
3182,50028,65,58,true,260,50,-50,50,50,false,0,0,false
3183,50028,65,61,true,260,50,-50,50,50,false,0,0,false
3184,50028,65,58,true,260,50,-50,50,50,false,0,0,false
3185,50029,65,63,true,260,50,-50,50,50,false,0,0,false
3186,50029,65,63,true,260,50,-50,50,50,false,0,0,false
3187,50029,65,61,true,260,50,-50,50,50,false,0,0,false
3188,50029,65,58,true,260,50,-50,50,50,false,0,0,false
3189,50029,65,63,true,260,50,-50,50,50,false,0,0,false
3190,50029,65,63,true,260,50,-50,50,50,false,0,0,false
3191,50029,65,50,true,260,50,-50,50,50,false,0,0,false
3192,50029,65,63,true,260,50,-50,50,50,false,0,0,false
3193,50029,65,50,true,260,50,-50,50,50,false,0,0,false
3194,50029,65,58,true,260,50,-50,50,50,false,0,0,false
3195,50029,65,61,true,260,50,-50,50,50,false,0,0,false
3196,50029,65,63,true,260,50,-50,50,50,false,0,0,false
3197,50029,65,60,true,260,50,-50,50,50,false,0,0,false
3198,50029,65,60,true,260,50,-50,50,50,false,0,0,false
3199,50029,65,48,true,260,50,-50,50,50,false,0,0,false
3200,50029,65,61,true,260,50,-50,50,50,false,0,0,false
3201,50029,65,63,true,260,50,-50,50,50,false,0,0,false
3202,50029,65,50,true,260,50,-50,50,50,false,0,0,false
3203,50029,65,60,true,260,50,-50,50,50,false,0,0,false
3204,50029,65,50,true,260,50,-50,50,50,false,0,0,false
3205,50029,65,58,true,260,50,-50,50,50,false,0,0,false
3206,50029,65,58,true,260,50,-50,50,50,false,0,0,false
3207,50029,65,58,true,260,50,-50,50,50,false,0,0,false
3208,50029,65,60,true,260,50,-50,50,50,false,0,0,false
3209,50029,65,50,true,260,50,-50,50,50,false,0,0,false
3210,50029,65,58,true,260,50,-50,50,50,false,0,0,false
3211,50031,65,63,true,260,50,-50,50,50,false,0,0,false
3212,50031,65,63,true,260,50,-50,50,50,false,0,0,false
3213,50032,65,58,true,260,50,-50,50,50,false,0,0,false
3214,50032,65,50,true,260,50,-50,50,50,false,0,0,false
3215,50033,65,58,true,260,50,-50,50,50,false,0,0,false
3216,50034,65,50,true,260,50,-50,50,50,false,0,0,false
3217,50035,65,58,true,260,50,-50,50,50,false,0,0,false
3218,50035,65,63,true,260,50,-50,50,50,false,0,0,false
3219,50035,65,61,true,260,50,-50,50,50,false,0,0,false
3220,50035,65,61,true,260,50,-50,50,50,false,0,0,false
3221,50035,65,58,true,260,50,-50,50,50,false,0,0,false
3222,50035,65,58,true,260,50,-50,50,50,false,0,0,false
3223,50035,65,58,true,260,50,-50,50,50,false,0,0,false
3224,50035,65,58,true,260,50,-50,50,50,false,0,0,false
3225,50035,65,58,true,260,50,-50,50,50,false,0,0,false
3226,50035,65,58,true,260,50,-50,50,50,false,0,0,false
3227,50036,65,58,true,260,50,-50,50,50,false,0,0,false
3228,50036,65,58,true,260,50,-50,50,50,false,0,0,false
3229,50037,65,50,true,260,50,-50,50,50,false,0,0,false
3230,50038,65,58,true,260,50,-50,50,50,false,0,0,false
3231,50038,65,58,true,260,50,-50,50,50,false,0,0,false
3232,50039,65,60,true,260,50,-50,50,50,false,0,0,false
3233,50040,65,58,true,260,50,-50,50,50,false,0,0,false
3234,50040,65,50,true,260,50,-50,50,50,false,0,0,false
3235,50040,65,58,true,260,50,-50,50,50,false,0,0,false
3236,50040,65,58,true,260,50,-50,50,50,false,0,0,false
3237,50040,65,58,true,260,50,-50,50,50,false,0,0,false
3238,50040,65,60,true,260,50,-50,50,50,false,0,0,false
3239,50041,65,58,true,260,50,-50,50,50,false,0,0,false
3240,50041,65,58,true,260,50,-50,50,50,false,0,0,false
